survey,CFA3K-B,CFA3K-V,CFA3K-r,CFA3K-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
CFA3K,17.8088,17.3684,17.2127,17.081100000000003,17.612199783325195,17.30620002746582,17.18160057067871,17.131099700927734,222.18669621364128,-4.7023868795852515
CFA3K,16.2888,15.6799,15.4597,15.2566,15.88539981842041,15.468400001525879,15.288000106811523,15.206299781799316,222.18562804611997,-4.804443376196804
CFA3K,15.5054,14.854,14.6489,14.4962,15.083399772644043,14.655900001525879,14.514300346374512,14.47760009765625,222.17770933375238,-4.79044560452221
CFA3K,15.9058,15.0099,14.6947,14.4051,15.369799613952637,14.715499877929688,14.435400009155273,14.309100151062012,222.1760909580427,-4.719244061803315
CFA3K,17.0388,16.499,16.3039,16.1562,16.697599411010742,16.318700790405273,16.181900024414062,16.127099990844727,222.17601365774792,-4.662865766921586
CFA3K,16.2629,15.5445,15.2948,15.1052,15.808899879455566,15.296699523925781,15.11139965057373,15.041099548339844,222.16920318350222,-4.729678601063669
CFA3K,17.278299999999998,16.6955,16.4454,16.2452,17.052499771118164,16.604799270629883,16.42180061340332,16.361099243164062,222.1690920309088,-4.669710756589258
CFA3K,16.1002,15.5849,15.4167,15.2751,15.788000106811523,15.435199737548828,15.293999671936035,15.26200008392334,222.16670083448838,-4.681864902375141
CFA3K,13.5554,12.8795,12.6668,12.4967,-999.0,-999.0,-999.0,-999.0,222.1601948727543,-4.8070263301187435
CFA3K,17.8918,17.304,17.106399999999997,16.867199999999997,17.53689956665039,17.08930015563965,16.923900604248047,16.862899780273438,222.14709841863674,-4.799586900537674
CFA3K,18.1508,17.6745,17.4668,17.336699999999997,17.861499786376953,17.554500579833984,17.408700942993164,17.37689971923828,222.1418600257108,-4.659183175938988
CFA3K,17.016399999999997,16.3755,16.1498,15.9812,16.61400032043457,16.179500579833984,16.003700256347656,15.9443998336792,222.1334222628662,-4.766516694348669
CFA3K,17.019399999999997,16.394,16.188399999999998,15.978199999999998,16.65060043334961,16.212900161743164,16.038700103759766,15.962900161743164,222.1261882486213,-4.677995404323969
CFA3K,18.2213,17.212,16.7263,16.3562,17.61680030822754,16.749000549316406,16.42569923400879,16.2814998626709,222.1219753251325,-4.797542152307065
CFA3K,17.0538,16.0705,15.6884,15.3847,16.448299407958984,15.695099830627441,15.406200408935547,15.277999877929688,222.07593768568728,-4.813911957301673
CFA3K,17.5704,16.4605,15.9514,15.5092,16.97130012512207,15.986599922180176,15.556099891662598,15.356200218200684,222.06914796496304,-4.744055879206339
CFA3K,18.0819,17.3475,17.2054,16.9467,17.642200469970703,17.19339942932129,17.015899658203125,16.94930076599121,222.06033797864183,-4.664389426009942
CFA3K,15.3784,14.4989,14.1453,13.8631,14.837800025939941,14.126799583435059,13.86929988861084,13.772899627685547,9.808193748892183,-8.948540658349721
CFA3K,17.6703,17.1063,16.919800000000002,16.753,17.289499282836914,16.899999618530273,16.76449966430664,16.73259925842285,9.772739028970014,-8.941075618551583
CFA3K,18.4239,17.4244,16.9529,16.559199999999997,17.829599380493164,16.964000701904297,16.608400344848633,16.447900772094727,9.765542352065923,-8.922296617466175
CFA3K,18.6323,18.0718,17.9108,17.7795,18.277700424194336,17.864200592041016,17.714799880981445,17.675800323486328,9.761640513509471,-9.024399369331693
CFA3K,14.6244,14.1209,13.9629,13.8402,14.306900024414062,13.968400001525879,13.855899810791016,13.840700149536133,9.749801061807354,-8.952383747601695
CFA3K,17.9923,16.8278,16.2758,15.7981,17.329700469970703,16.264999389648438,15.796899795532227,15.593199729919434,9.747841133760799,-9.088947851733508
CFA3K,18.6843,17.9408,17.6087,17.365099999999998,18.252599716186523,17.62969970703125,17.374500274658203,17.273399353027344,9.718456665827778,-8.959213245745005
CFA3K,17.5593,16.4933,16.032700000000002,15.661,16.932100296020508,16.015499114990234,15.653599739074707,15.487799644470215,9.71335047550276,-9.05622554861368
CFA3K,17.0517,16.5539,16.418799999999997,16.2804,16.718799591064453,16.385799407958984,16.271099090576172,16.259300231933594,36.52843445851651,41.933057108477016
CFA3K,15.9802,15.1799,14.9298,14.7148,15.474300384521484,14.908900260925293,14.718299865722656,14.657999992370605,36.52254928295497,41.86024792313495
CFA3K,17.5757,17.0839,16.9288,16.8004,17.274900436401367,16.904699325561523,16.77869987487793,16.75160026550293,36.518639527632644,41.92202007766192
CFA3K,16.573,15.9432,15.7128,15.5041,16.154800415039062,15.700499534606934,15.524299621582031,15.429900169372559,36.51757624781228,41.893754320428286
CFA3K,17.688299999999998,17.0616,16.888199999999998,16.6941,17.266599655151367,16.862499237060547,16.695899963378906,16.6564998626709,36.507779474918756,41.91127999118272
CFA3K,16.7564,16.1042,15.8874,15.706699999999998,16.32229995727539,15.862000465393066,15.700499534606934,15.662400245666504,36.49827431149353,41.995869787697764
CFA3K,16.2225,15.6612,15.4901,15.3481,15.880000114440918,15.495100021362305,15.357399940490723,15.342700004577637,36.47791800667347,42.02284673156137
CFA3K,17.587600000000002,16.2999,15.7105,15.1214,16.83300018310547,15.71660041809082,15.139200210571289,14.872400283813477,36.4708506104933,41.859773504323144
CFA3K,15.6916,15.0249,14.8161,14.6491,15.2475004196167,14.795700073242188,14.648599624633789,14.613699913024902,36.466524362704654,41.94303558419286
CFA3K,16.0883,15.6556,15.5492,15.4651,15.798600196838379,15.548500061035156,15.47659969329834,15.475299835205078,36.440728081066055,41.92736498903456
CFA3K,15.8129,14.8106,14.4655,14.1408,15.18529987335205,14.464099884033203,14.138500213623047,13.996800422668457,36.42491734746989,41.89087204440539
CFA3K,15.529,14.8452,14.6174,14.4274,15.089599609375,14.615099906921387,14.428000450134277,14.37090015411377,36.41604250153721,41.938657181722604
CFA3K,14.277399999999998,13.5362,13.3151,13.1631,13.793000221252441,-999.0,-999.0,13.083700180053711,36.414839488634854,41.882229179261344
CFA3K,17.1506,16.2559,15.9475,15.7114,16.596900939941406,15.934100151062012,15.692099571228027,15.603400230407715,36.41310649922977,41.86788782349145
CFA3K,17.4539,16.9962,16.8408,16.689700000000002,17.209800720214844,16.86669921875,16.741300582885742,16.729799270629883,36.41045330948168,42.01376244847363
CFA3K,16.476599999999998,16.1649,16.096799999999998,16.0351,16.481700897216797,16.162799835205078,16.05299949645996,16.0403995513916,36.40834923215563,41.99286234619167
CFA3K,15.788200000000002,15.1239,14.9138,14.7528,15.340399742126465,14.906200408935547,14.748499870300293,14.716099739074707,36.405533991878244,41.96178726556091
CFA3K,15.691,15.2052,15.0594,14.9417,15.377900123596191,15.070599555969238,14.961999893188477,14.946499824523926,36.40527369393093,42.03254713935094
CFA3K,15.4789,14.7646,14.5195,14.3108,15.016799926757812,14.516200065612793,14.323599815368652,14.257399559020996,36.38257563665202,41.98597163011481
CFA3K,16.8718,16.2166,16.0318,15.8728,16.408599853515625,16.00320053100586,15.844900131225586,15.812999725341797,36.381650291817216,41.864298227163246
CFA3K,16.0159,15.4676,15.2872,15.131799999999998,15.642600059509277,15.282400131225586,15.128899574279785,15.09749984741211,36.3813243965729,41.964423608403266
CFA3K,14.6986,14.1149,13.9588,13.8348,14.287199974060059,13.922100067138672,13.81149959564209,13.801199913024902,36.37578063845579,41.89689029933202
CFA3K,16.5646,15.7869,15.528099999999998,15.3198,16.059499740600586,15.517999649047852,15.309000015258789,15.250499725341797,36.37195693553423,41.925848020897526
CFA3K,17.5069,16.5716,16.2102,15.9315,16.924100875854492,16.21310043334961,15.930700302124023,15.820599555969238,36.35655738060412,41.9479036616535
CFA3K,16.128700000000002,15.2849,14.9961,14.7548,15.58430004119873,14.988100051879883,14.75160026550293,14.65839958190918,36.353859993942734,41.883420205183285
CFA3K,17.3685,16.4142,15.9991,15.6774,16.791400909423828,16.012500762939453,15.696000099182129,15.570199966430664,36.351770288104454,42.015450055729396
CFA3K,16.903,16.0962,15.8531,15.6577,16.359600067138672,15.80679988861084,15.636199951171875,15.587900161743164,36.34948593339507,41.89012136933162
CFA3K,15.4159,14.8842,14.7248,14.5954,15.041099548339844,14.714599609375,14.583999633789062,14.558099746704102,36.346296888506515,41.92843158355761
CFA3K,14.3199,13.3322,13.0274,12.7524,13.713000297546387,-999.0,-999.0,-999.0,36.34369433195531,41.97956506427919
CFA3K,17.7329,16.6874,16.2851,15.9063,17.207399368286133,16.31089973449707,15.937899589538574,15.779399871826172,347.6023890476392,30.14221260900013
CFA3K,14.1613,13.3605,13.066,12.784,13.691800117492676,-999.0,-999.0,-999.0,347.5863314697991,30.253777975079345
CFA3K,15.0268,14.1855,13.903,13.614,14.536199569702148,13.928600311279297,13.649700164794922,13.54520034790039,347.5853226613515,30.185914797704935
CFA3K,14.4757,13.9899,13.8517,13.7391,14.157999992370605,13.852700233459473,13.91409969329834,13.733799934387207,347.5760759512951,30.312352533641064
CFA3K,17.915300000000002,17.0925,16.75,16.438000000000002,17.43429946899414,16.76689910888672,16.461999893188477,16.32710075378418,347.5746684608354,30.270260910296336
CFA3K,17.6463,16.6655,16.287000000000003,15.9593,17.085599899291992,16.291400909423828,15.979000091552734,15.843299865722656,347.56175915585374,30.152637000558993
CFA3K,16.1817,15.5479,15.383,15.2254,15.784600257873535,15.388500213623047,15.25100040435791,15.226499557495117,347.5599053432411,30.189920868998634
CFA3K,16.4882,15.8309,15.6367,15.4517,16.071800231933594,15.643699645996094,15.471500396728516,15.42300033569336,347.55868307632323,30.16631774860489
CFA3K,18.652700000000003,18.0009,17.7407,17.532400000000003,18.19770050048828,17.73819923400879,17.548900604248047,17.490400314331055,347.51428869137254,30.243666818014635
CFA3K,14.7582,14.1559,13.9474,13.7787,14.424400329589844,14.051600456237793,14.041099548339844,13.768099784851074,347.47044022791545,30.31149642578843
CFA3K,17.752200000000002,17.1339,16.9104,16.761400000000002,17.336700439453125,16.933900833129883,16.780000686645508,16.729999542236328,347.4659346513383,30.230599949908118
CFA3K,17.247799999999998,16.2825,15.8753,15.528999999999998,16.7052001953125,15.921500205993652,15.577400207519531,15.42039966583252,347.46182405391846,30.277589805830107
CFA3K,17.1085,16.4862,16.2787,16.1004,16.723100662231445,16.303300857543945,16.135799407958984,16.076799392700195,347.45747663301466,30.25575695353428
CFA3K,16.2757,15.4569,15.1637,14.935099999999998,15.778800010681152,15.183899879455566,14.974900245666504,14.890700340270996,347.4540331086548,30.24594917874481
CFA3K,17.6753,17.1035,16.9583,16.8127,17.326900482177734,16.975299835205078,16.83679962158203,16.81450080871582,347.4399017804371,30.257342191176477
CFA3K,18.6257,18.0049,17.8997,17.7611,18.305599212646484,17.964500427246094,17.82379913330078,17.788400650024414,347.43071239631325,30.214321389758176
CFA3K,15.6398,15.1069,14.958,14.8345,15.308899879455566,14.965499877929688,14.838700294494629,14.83180046081543,10.758820194163642,-23.545435198908194
CFA3K,16.8948,16.3989,16.279,16.1645,16.57830047607422,16.2731990814209,16.140499114990234,16.110700607299805,10.743563626880984,-23.617216864757175
CFA3K,15.0408,14.3669,14.162999999999998,13.9935,14.649299621582031,14.193499565124512,14.012499809265137,13.958700180053711,10.724542594186023,-23.473912064611092
CFA3K,16.5438,16.0289,15.868,15.7305,16.26020050048828,15.898799896240234,15.762900352478027,15.741000175476074,10.719823237652207,-23.469563273914815
CFA3K,15.6848,15.0679,14.904,14.7725,15.270299911499023,14.892000198364258,14.747599601745605,14.727499961853027,10.669911686605351,-23.605593204543062
CFA3K,14.1318,13.4359,13.224,13.0565,13.679200172424316,-999.0,-999.0,13.007699966430664,10.629427027407127,-23.630176663093245
CFA3K,15.8923,15.2896,15.1089,14.9331,15.51609992980957,15.104499816894531,14.961600303649902,14.936300277709961,300.7921070693035,49.28436124646613
CFA3K,16.4813,15.8876,15.6959,15.5041,16.114700317382812,15.67770004272461,15.509499549865723,15.45989990234375,300.79093509794916,49.385612537671115
CFA3K,17.6593,16.9566,16.7129,16.4781,17.220500946044922,16.687400817871094,16.4689998626709,16.390899658203125,300.7762121746772,49.30256020343985
CFA3K,17.4023,16.4936,16.1489,15.843100000000002,16.87459945678711,16.152799606323242,15.868900299072266,15.744500160217285,300.7389809449884,49.39171136669713
CFA3K,15.1723,14.5176,14.3089,14.1021,14.776100158691406,14.302800178527832,14.13010025024414,14.080599784851074,300.7368287844057,49.3509537020162
CFA3K,16.697300000000002,16.0086,15.7749,15.5131,16.26259994506836,15.753299713134766,15.547300338745117,15.473899841308594,300.7137695131405,49.30854647256682
CFA3K,17.8613,17.1976,17.0029,16.7921,17.481399536132812,17.00429916381836,16.826900482177734,16.75320053100586,300.65329629836947,49.35466507773264
CFA3K,18.7863,18.0936,17.7989,17.5201,18.357999801635742,17.803699493408203,17.559999465942383,17.483699798583984,300.64013224911645,49.338879414854915
CFA3K,13.6807,13.1516,12.9836,12.8056,13.366100311279297,-999.0,-999.0,-999.0,49.453259317633645,-1.6800578716756138
CFA3K,16.1237,15.3546,15.0636,14.8116,15.654800415039062,15.062000274658203,14.814299583435059,14.719499588012695,49.43408430789448,-1.7559879542930916
CFA3K,14.2057,13.4616,13.2096,12.9926,13.752799987792969,-999.0,-999.0,-999.0,49.42049432841034,-1.7163734988229447
CFA3K,15.8417,14.8736,14.4596,14.1146,15.276700019836426,14.465800285339355,14.152400016784668,13.995400428771973,49.40390176086402,-1.689736808053386
CFA3K,14.7277,14.2046,14.0506,13.9076,14.375300407409668,14.045999526977539,13.916299819946289,13.89680004119873,49.401440684146536,-1.713199216359341
CFA3K,15.7427,15.0256,14.780600000000002,14.5396,15.29010009765625,14.770999908447266,14.553299903869629,14.468199729919434,49.388345129264216,-1.7577639070485476
CFA3K,15.8897,15.2626,15.0556,14.8596,15.47439956665039,15.048299789428711,14.871999740600586,14.81089973449707,49.35783798459482,-1.7114739760414563
CFA3K,14.7838,14.1232,13.8987,13.7181,14.375900268554688,13.907099723815918,13.708999633789062,13.670999526977539,338.15770232475916,30.840658679799326
CFA3K,13.8038,13.1962,13.0027,12.9081,13.41189956665039,-999.0,-999.0,-999.0,338.1533384509866,30.85732821093423
CFA3K,15.3448,14.8442,14.709700000000002,14.593100000000002,15.004300117492676,14.6850004196167,14.570599555969238,14.57409954071045,338.13289190444146,30.860636728928316
CFA3K,15.1158,14.3972,14.1657,13.9981,14.656599998474121,14.1628999710083,13.98169994354248,13.948800086975098,338.1235039489494,30.842315133944492
CFA3K,15.2358,14.5332,14.2997,14.1191,14.781100273132324,14.2923002243042,14.111000061035156,14.071700096130371,338.1216275964239,30.81326777038396
CFA3K,13.8778,13.1772,12.9457,12.8431,-999.0,-999.0,-999.0,-999.0,338.1149840570413,30.799353484115592
CFA3K,14.2828,13.7272,13.5637,13.4471,13.906800270080566,13.567899703979492,13.414400100708008,13.421299934387207,338.0721050553224,30.808265572154987
CFA3K,15.2268,14.8452,14.7747,14.7471,14.931099891662598,14.745599746704102,14.700499534606934,14.735199928283691,338.06406048939516,30.766907721933457
CFA3K,14.2258,13.6312,13.4317,13.2691,13.85420036315918,-999.0,-999.0,13.239800453186035,338.0620307363374,30.872810120632018
CFA3K,15.9518,15.3832,15.2017,15.0651,15.585000038146973,15.20479965209961,15.065699577331543,15.055899620056152,338.05148745315563,30.894298988742655
CFA3K,13.9258,13.3612,13.1807,13.0471,13.563799858093262,-999.0,-999.0,13.025799751281738,338.03968287478415,30.834642922654115
CFA3K,14.6258,14.1012,13.9407,13.8241,14.275799751281738,13.944000244140625,13.84220027923584,13.823599815368652,338.0177831184421,30.8789354082608
CFA3K,13.3448,12.7642,12.7027,12.6421,-999.0,-999.0,-999.0,-999.0,338.0047588850608,30.884627101648487
CFA3K,15.6698,15.2002,15.0807,14.9441,15.31879997253418,15.04889965057373,14.952099800109863,14.95829963684082,337.99230118890665,30.78966712347991
CFA3K,17.4654,16.4972,16.0339,15.6519,16.85919952392578,15.99940013885498,15.639800071716309,15.503999710083008,14.121658120266657,-1.5827825641672943
CFA3K,18.8817,18.0998,17.7812,17.4731,18.379899978637695,17.770599365234375,17.480899810791016,17.374900817871094,14.084250920498881,-1.605764446943383
CFA3K,17.208199999999998,16.3296,15.9857,15.7008,16.69610023498535,16.02389907836914,15.750200271606445,15.625200271606445,344.69083827708613,15.189082994507098
CFA3K,14.6372,14.0466,13.8697,13.7378,14.317700386047363,13.91469955444336,13.794899940490723,13.756099700927734,344.6402371500303,15.218246746361206
CFA3K,14.9042,13.9886,13.6467,13.3988,14.405500411987305,13.708700180053711,13.462699890136719,13.378000259399414,344.6195572783827,15.210360394718164
CFA3K,17.7642,16.9636,16.7407,16.5228,17.372499465942383,16.760400772094727,16.53689956665039,16.448400497436523,344.6131139654891,15.25386770372271
CFA3K,17.7592,17.0616,16.839699999999997,16.6478,17.394399642944336,16.881000518798828,16.69409942626953,16.626300811767578,344.5966635459807,15.25406322722908
CFA3K,17.3062,16.6586,16.4777,16.2998,16.957700729370117,16.50279998779297,16.348100662231445,16.286699295043945,344.57850800005906,15.227318385963107
CFA3K,16.9572,16.4556,16.0777,15.8798,16.893400192260742,16.32029914855957,16.10059928894043,16.00550079345703,344.55572592659706,15.264750413092015
CFA3K,14.0261,13.4694,13.3072,13.1736,13.663700103759766,-999.0,-999.0,13.162799835205078,75.57006777813599,-21.075722122310616
CFA3K,15.2603,14.5542,14.3192,14.1017,14.82800006866455,14.311200141906738,14.104000091552734,14.03320026397705,75.55377471591547,-21.155150190270167
CFA3K,14.8267,14.1606,13.939,13.7567,14.441100120544434,13.922100067138672,13.783300399780273,13.857500076293945,75.54020841867548,-21.12684947077056
CFA3K,14.5931,14.1036,13.976,13.8661,14.272199630737305,13.961299896240234,13.859999656677246,13.860300064086914,75.53450695892523,-21.133819114939598
CFA3K,14.3645,13.588,13.32,13.0933,13.8996000289917,-999.0,-999.0,13.045599937438965,75.51867648314699,-21.057211120243604
CFA3K,15.2301,14.7112,14.5584,14.4217,14.8927001953125,14.545599937438965,14.417699813842773,14.417900085449219,75.51387932728434,-21.113748831731307
CFA3K,15.8367,15.3708,15.236,15.0933,15.5108003616333,15.221400260925293,15.09529972076416,15.06879997253418,75.48825910170068,-21.098200128526067
CFA3K,15.1683,14.6486,14.5098,14.3911,14.89169979095459,14.575300216674805,14.462599754333496,14.384300231933594,75.46623397594533,-21.182025545461602
CFA3K,13.9328,13.3502,13.1937,13.0535,-999.0,-999.0,-999.0,13.019399642944336,75.43542547119412,-21.1589516885867
CFA3K,13.2357,12.6522,12.4764,12.2901,-999.0,-999.0,-999.0,-999.0,167.12250554572972,76.71474539111956
CFA3K,14.7807,14.1942,14.0064,13.8437,14.423800468444824,14.006099700927734,13.85890007019043,13.836199760437012,166.9679841730641,76.75822221297557
CFA3K,14.8635,14.2486,14.0462,13.8628,14.488699913024902,14.030799865722656,13.86340045928955,13.81149959564209,166.8427298432984,76.6778835308294
CFA3K,15.6378,14.9316,14.6632,14.3808,15.22249984741211,14.653400421142578,14.38759994506836,14.281800270080566,166.74193751609863,76.71832586061159
CFA3K,16.2675,15.6747,15.4737,15.3222,15.891900062561035,15.474699974060059,15.304900169372559,15.267399787902832,79.44343241971254,-23.84395587692867
CFA3K,16.5466,15.9013,15.7038,15.5544,16.131900787353516,15.69540023803711,15.554800033569336,15.529399871826172,79.42625438902112,-23.7985515221137
CFA3K,16.701,16.1677,15.9797,15.8458,16.338899612426758,15.975899696350098,15.832799911499023,15.815299987792969,79.42599729193506,-23.789452291521393
CFA3K,16.7986,16.1558,15.9189,15.7233,16.394500732421875,15.911600112915039,15.717100143432617,15.657099723815918,79.42254738057531,-23.818580640921475
CFA3K,13.5986,13.1348,12.9963,12.8919,-999.0,-999.0,-999.0,-999.0,79.41762550320115,-23.767090567596334
CFA3K,15.7265,14.9297,14.5998,14.3482,15.252400398254395,14.599599838256836,14.343000411987305,14.246100425720215,79.4166953032667,-23.848062149281247
CFA3K,14.2701,13.4998,13.2358,13.0373,13.804699897766113,-999.0,-999.0,12.962900161743164,79.38624584294986,-23.819178070501717
CFA3K,16.071,15.6387,15.5248,15.4427,15.789299964904785,15.52239990234375,15.44540023803711,15.44629955291748,79.37938576895557,-23.753641629224912
CFA3K,15.673,15.0772,14.8837,14.7293,15.307999610900879,14.889800071716309,14.749500274658203,14.722299575805664,79.36793795895606,-23.691383654054448
CFA3K,13.738,13.0817,12.8782,12.7308,-999.0,-999.0,-999.0,-999.0,79.34924195703834,-23.834265055325154
CFA3K,16.341,15.6532,15.3958,15.1748,15.915399551391602,15.382800102233887,15.160699844360352,15.08240032196045,79.3416325688036,-23.819857060431467
CFA3K,15.0081,14.4383,14.2604,14.1329,14.655500411987305,14.27649974822998,14.153900146484375,14.13010025024414,79.33420227452399,-23.709468750018843
CFA3K,15.2477,14.7317,14.5766,14.4779,14.904000282287598,14.55739974975586,14.439599990844727,14.432100296020508,79.31233433420594,-23.836555210284367
CFA3K,16.669700000000002,16.2417,16.119600000000002,16.0869,16.34670066833496,16.09709930419922,16.035900115966797,16.048099517822266,79.3021956587202,-23.856330503413766
CFA3K,15.3647,14.6477,14.3916,14.2029,14.934399604797363,14.405200004577637,14.211199760437012,14.15470027923584,79.29426902811664,-23.70457564556997
CFA3K,16.1373,15.7104,15.5952,15.4962,15.862099647521973,15.575599670410156,15.482199668884277,15.470100402832031,27.805415836140632,33.09498195047748
CFA3K,18.431600000000003,17.9033,17.700200000000002,17.558100000000003,18.097999572753906,17.697799682617188,17.52120018005371,17.495500564575195,27.79790880104019,33.11482543671906
CFA3K,17.9728,17.4044,17.2217,17.0592,17.588699340820312,17.194000244140625,17.0669002532959,17.034500122070312,27.793426746522215,33.03764662300313
CFA3K,17.6707,16.5633,16.0361,15.5826,17.032499313354492,16.035600662231445,15.586000442504883,15.369500160217285,27.7844871175721,33.01523813583423
CFA3K,15.9617,15.3649,15.1838,15.0377,15.5693998336792,15.159700393676758,15.02299976348877,15.000200271606445,27.776184960673614,33.094370727330706
CFA3K,16.3632,15.6828,15.4601,15.2831,15.919599533081055,15.446999549865723,15.26449966430664,15.211299896240234,27.764953815426228,33.050067947686614
CFA3K,18.3742,17.7854,17.6052,17.456699999999998,18.00950050354004,17.594600677490234,17.462900161743164,17.422800064086914,27.76404085832113,33.09995252795032
CFA3K,17.5562,16.9014,16.697799999999997,16.493199999999998,17.09749984741211,16.662900924682617,16.4906005859375,16.44529914855957,27.674531124922947,33.14996440980808
CFA3K,18.6873,17.3544,16.7928,16.1892,17.933399200439453,16.8080997467041,16.207399368286133,15.93220043182373,27.65475768633809,33.122675186318226
CFA3K,16.267599999999998,15.5063,15.2437,15.0336,15.776300430297852,15.233499526977539,15.02649974822998,14.948800086975098,27.65335675278536,33.09990241227943
CFA3K,18.4871,17.8913,17.672600000000003,17.4996,18.055999755859375,17.625699996948242,17.48310089111328,17.454299926757812,27.61923980277597,33.12154806411511
CFA3K,18.5031,17.8157,17.5601,17.3384,18.098499298095703,17.536699295043945,17.324499130249023,17.249300003051758,88.12882943180671,66.81124877432883
CFA3K,16.1969,15.2574,14.8917,14.5505,15.674500465393066,14.905200004577637,14.56779956817627,14.399800300598145,55.50374495546308,8.188248695535986
CFA3K,17.497899999999998,16.8814,16.706699999999998,16.5485,17.04960060119629,16.657800674438477,16.52050018310547,16.465200424194336,55.38396859995909,8.126466562963804
CFA3K,14.199,13.6286,13.4563,13.3004,13.849599838256836,13.44789981842041,-999.0,13.27649974822998,75.33608146881987,62.232525116087544
CFA3K,15.2445,14.1321,13.6838,13.2339,14.604700088500977,13.691699981689453,-999.0,13.154899597167969,75.30000967022269,62.23609909796664
CFA3K,15.3145,14.1983,13.7398,13.2811,14.664199829101562,13.741499900817871,13.295700073242188,13.090399742126465,75.23814889054033,62.288397486695025
CFA3K,16.6276,15.8363,15.5273,15.2199,16.143699645996094,15.520500183105469,15.216500282287598,15.0826997756958,75.22982164574405,62.17336573663101
CFA3K,15.8643,15.0021,14.6594,14.3317,15.339500427246094,14.660200119018555,14.331299781799316,14.212599754333496,75.15925624609181,62.2758245162795
CFA3K,15.4989,15.0903,14.832999999999998,14.6685,15.261799812316895,14.809599876403809,14.622200012207031,14.562600135803223,75.1387764987856,62.167359265783304
CFA3K,15.0766,14.3046,14.0216,13.7579,14.597999572753906,14.010600090026855,13.759499549865723,13.663299560546875,75.11642209633685,62.25688445016782
CFA3K,16.4836,16.0806,15.9916,15.9264,16.178499221801758,15.970100402832031,15.906999588012695,15.895299911499023,75.10779534246318,62.29903525622385
CFA3K,16.1718,15.3276,14.9998,14.6772,15.672200202941895,15.00529956817627,14.694700241088867,14.55620002746582,75.10708061735438,62.32631000136065
CFA3K,16.366400000000002,15.5554,15.2269,14.8972,15.884300231933594,15.235300064086914,14.916799545288086,14.77649974822998,75.1040624730512,62.33481579018153
CFA3K,14.8758,13.7616,13.3216,12.8739,14.217499732971191,-999.0,-999.0,-999.0,75.10298274610412,62.19497517396425
CFA3K,15.2413,14.6411,14.4508,14.2729,14.840399742126465,14.416299819946289,14.244400024414062,14.182499885559082,75.07749054955964,62.21196414393426
CFA3K,15.5456,14.5069,14.0851,13.6764,14.927399635314941,14.090800285339355,13.736599922180176,13.494799613952637,75.07619970495098,62.290487952270176
CFA3K,13.9996,13.1886,12.8991,12.6514,13.502799987792969,-999.0,-999.0,-999.0,75.04026363747752,62.25224539833744
CFA3K,16.3613,15.532,15.222,14.9296,15.824899673461914,15.19729995727539,14.90369987487793,14.783699989318848,75.0279995909573,62.17024578525052
CFA3K,15.3033,14.607,14.3397,14.0736,14.892499923706055,14.348899841308594,14.09060001373291,13.987899780273438,75.01714134784591,62.339379421484445
CFA3K,15.4197,14.7619,14.5007,14.2226,15.023900032043457,14.487899780273438,14.236000061035156,14.120699882507324,69.72070975767889,44.08745466669032
CFA3K,16.3102,15.4416,15.0956,14.739999999999998,15.804300308227539,15.096400260925293,14.769000053405762,14.588199615478516,69.7163384901851,43.96301967688412
CFA3K,15.216,14.4214,14.1182,13.8173,14.754500389099121,14.119799613952637,13.824899673461914,13.714099884033203,69.71030990640126,44.02164351263691
CFA3K,15.7784,15.1521,14.9569,14.744000000000002,15.394000053405762,14.952799797058105,14.74839973449707,14.665300369262695,69.68585926947127,44.01842963023177
CFA3K,15.5122,14.7586,14.4914,14.185,15.077699661254883,14.481100082397461,14.184599876403809,14.022299766540527,69.66535850263094,44.0249692361339
CFA3K,15.3304,14.5343,14.2283,13.9162,14.855799674987793,14.226499557495117,13.944499969482422,13.809599876403809,69.65483301621164,44.083733694256225
CFA3K,15.9187,15.1381,14.8846,14.6192,15.488300323486328,14.90470027923584,14.654500007629395,14.531499862670898,69.61520566819942,44.00824524361943
CFA3K,16.188200000000002,15.3876,15.0991,14.799,15.701800346374512,15.075499534606934,14.762800216674805,14.665300369262695,69.5761128691573,43.997369689779504
CFA3K,13.7009,13.1908,13.0506,12.9349,13.385600090026855,-999.0,-999.0,-999.0,69.57579319345027,44.06196508174893
CFA3K,15.2075,13.963,13.4586,12.9158,14.505000114440918,13.602399826049805,-999.0,-999.0,69.51671328506194,44.004864050176344
CFA3K,15.5736,14.9694,14.8086,14.6216,15.194499969482422,14.79640007019043,14.626399993896484,14.525199890136719,69.5075796439519,44.01846248408114
CFA3K,15.5225,14.774,14.4629,14.189799999999998,15.063400268554688,14.49209976196289,14.244099617004395,14.124799728393555,69.50498904223986,44.01321625044308
CFA3K,15.0456,14.3524,14.131,13.9457,14.592499732971191,14.128700256347656,13.947999954223633,13.897299766540527,11.668372732257195,36.298330720752844
CFA3K,13.4266,12.8669,12.6955,12.5747,13.395400047302246,13.758199691772461,14.270999908447266,12.605199813842773,11.63762268,36.40756743
CFA3K,14.5776,13.9954,13.8104,13.6582,14.192999839782715,13.849800109863281,13.666500091552734,13.647199630737305,11.62981731472017,36.34858870269949
CFA3K,16.696099999999998,15.8014,15.5284,15.3097,16.114099502563477,15.507399559020996,15.3016996383667,15.223600387573242,11.622508859831662,36.29533646111691
