survey,ZTF-g,ZTF-r,ZTF-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTF-g_AV,ZTF-r_AV,ZTF-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
ZTF_AB,17.8304,17.2432,17.0127,17.8378,17.2398,16.9973,16.9075,253.522,38.1705,0.0571025,0.03854084507042253,0.027700564971751412,0.056799999999999996,0.0405774647887324,0.029610169491525423,0.02320197044334975
ZTF_AB,16.6038,15.8711,15.6071,16.5954,15.8654,15.5885,15.4706,235.419,68.5498,0.1083775,0.07308169014084506,0.05340112994350282,0.1078,0.0771549295774648,0.05722033898305085,0.0454039408866995
ZTF_AB,17.3522,16.8523,16.6661,17.355,16.8215,16.6208,16.5651,220.716,33.7868,0.03962,0.02636056338028169,0.019467043314500942,0.039400000000000004,0.027718309859154935,0.020740112994350284,0.01660098522167488
ZTF_AB,16.2542,15.6678,15.4332,16.2545,15.65,15.4147,15.3257,251.21,46.7241,0.0591025,0.039540845070422534,0.028700564971751413,0.0588,0.0415774647887324,0.030610169491525424,0.024201970443349752
ZTF_AB,17.7752,17.3198,17.1387,17.7938,17.2917,17.1157,17.0572,215.373,64.38,0.0591025,0.039540845070422534,0.028934086629001883,0.0588,0.0415774647887324,0.031480225988700566,0.02450246305418719
ZTF_AB,15.6644,15.013,14.755,15.6618,15.0023,14.7408,14.6299,250.41,51.7178,0.0707575,0.04772112676056338,0.03493408662900188,0.07039999999999999,0.050436619718309865,0.037480225988700565,0.029502463054187193
ZTF_AB,17.4345,16.7655,16.5225,17.4294,16.7565,16.5062,16.4058,231.999,52.8069,0.0454475,0.03036056338028169,0.02246704331450094,0.0452,0.031718309859154935,0.023740112994350283,0.018901477832512316
ZTF_AB,16.8311,16.2915,16.0721,16.838,16.2907,16.045,15.9527,234.986,22.9929,0.1866175,0.12562253521126762,0.09056873822975517,0.18560000000000001,0.13173239436619721,0.09757062146892656,0.0779064039408867
ZTF_AB,17.6539,16.9714,16.6795,17.6448,16.9569,16.6547,16.5278,220.834,38.8698,0.031965,0.02136056338028169,0.015467043314500942,0.0318,0.022718309859154934,0.016740112994350284,0.013600985221674876
ZTF_AB,17.4925,17.1365,17.0011,17.5091,17.1145,16.9449,16.9056,242.583,44.3013,0.0464475,0.03136056338028169,0.02246704331450094,0.0462,0.032718309859154936,0.023740112994350283,0.018901477832512316
ZTF_AB,16.8494,16.3575,16.1866,16.8563,16.3364,16.1523,16.0898,243.297,47.5741,0.04462,0.03036056338028169,0.021700564971751414,0.0444,0.031718309859154935,0.023610169491525425,0.018901477832512316
ZTF_AB,17.8539,17.2845,17.0503,17.856,17.2569,17.0491,16.967,214.6,76.3356,0.0957225,0.06390140845070423,0.046401129943502824,0.0952,0.06729577464788734,0.050220338983050845,0.03980295566502463
ZTF_AB,17.5954,16.9393,16.662,17.5913,16.9322,16.6553,16.5256,233.839,39.2329,0.058929999999999996,0.039540845070422534,0.028700564971751413,0.0586,0.0415774647887324,0.030610169491525424,0.024201970443349752
ZTF_AB,17.0978,16.6465,16.4772,17.0906,16.6299,16.4319,16.3651,229.665,33.0606,0.052275,0.03554084507042254,0.025700564971751414,0.052,0.037577464788732404,0.027610169491525425,0.022201970443349754
ZTF_AB,17.0018,16.5213,16.3142,17.0113,16.5023,16.2906,16.2184,254.002,27.7802,0.22158250000000002,0.1489830985915493,0.10803578154425611,0.2204,0.15645070422535215,0.11631073446327683,0.091807881773399
ZTF_AB,16.0951,15.4976,15.2908,16.0949,15.4876,15.2607,15.1762,230.096,80.0406,0.0900675,0.06072112676056338,0.04416760828625235,0.0896,0.06343661971830987,0.04735028248587571,0.03780295566502463
ZTF_AB,16.4347,15.8842,15.6727,16.4357,15.8687,15.6439,15.5569,264.159,72.6189,0.1479975,0.09944225352112676,0.07210169491525424,0.1472,0.10487323943661973,0.07783050847457627,0.06130541871921183
ZTF_AB,16.168,15.649,15.4662,16.1728,15.6422,15.4341,15.36,247.774,64.3182,0.0814125,0.054721126760563385,0.039934086629001886,0.081,0.05743661971830987,0.04248022598870056,0.03380295566502463
ZTF_AB,17.0146,16.8384,16.7611,17.0542,16.7904,16.708,16.7037,228.156,41.3367,0.070585,0.04754084507042254,0.03393408662900188,0.0702,0.0495774647887324,0.036480225988700564,0.029502463054187193
ZTF_AB,15.9009,15.6308,15.5275,15.9249,15.5975,15.4759,15.4507,238.22,15.8244,0.14034249999999998,0.09444225352112677,0.06886817325800376,0.1396,0.09987323943661974,0.07396045197740113,0.05870443349753695
ZTF_AB,17.3572,16.9386,16.7743,17.3698,16.9417,16.7711,16.6968,259.164,50.992,0.1180325,0.07926197183098592,0.057634651600753296,0.1174,0.08401408450704227,0.06209039548022599,0.049403940886699506
ZTF_AB,17.6616,17.318,17.167,17.7104,17.3167,17.1534,17.1118,235.42,48.1402,0.051275,0.034540845070422536,0.024700564971751413,0.051,0.0365774647887324,0.026610169491525424,0.021201970443349753
ZTF_AB,16.0609,15.7269,15.5973,16.0836,15.6964,15.5549,15.5253,243.251,55.3671,0.02031,0.013180281690140846,0.010233521657250472,0.020200000000000003,0.013859154929577467,0.01087005649717514,0.00830049261083744
ZTF_AB,18.1771,17.5717,17.3544,18.1713,17.555,17.3323,17.2485,255.197,30.7914,0.10355,0.06990140845070424,0.05040112994350283,0.103,0.07329577464788734,0.05422033898305085,0.04310344827586207
ZTF_AB,17.5172,17.181,17.0551,17.5369,17.1543,17.0015,16.9676,260.112,75.472,0.1180325,0.07926197183098592,0.057634651600753296,0.1174,0.08401408450704227,0.06209039548022599,0.049403940886699506
ZTF_AB,15.5875,14.9063,14.6521,15.5858,14.9096,14.6349,14.5235,223.229,72.9181,0.0591025,0.039540845070422534,0.028700564971751413,0.0588,0.0415774647887324,0.030610169491525424,0.02450246305418719
ZTF_AB,17.991,17.3562,17.1251,17.9792,17.341,17.0993,17.0027,222.066,70.0883,0.06493,0.04372112676056338,0.031934086629001886,0.0646,0.04643661971830987,0.03448022598870057,0.02720197044334975
ZTF_AB,15.5519,15.1572,15.0268,15.575,15.1267,14.9717,14.9446,224.061,25.2788,0.115205,0.07808169014084507,0.056401129943502826,0.1146,0.0821549295774648,0.06022033898305085,0.048403940886699505
ZTF_AB,16.4819,16.0311,15.8906,16.4951,16.0151,15.8578,15.8149,258.189,61.5423,0.0754125,0.05072112676056338,0.03693408662900188,0.075,0.05343661971830987,0.03948022598870057,0.03150246305418719
ZTF_AB,16.3136,15.8867,15.7345,16.3337,15.866,15.6976,15.6605,260.382,71.4471,0.13351500000000002,0.09026197183098592,0.06486817325800376,0.1328,0.09501408450704227,0.06996045197740113,0.05570443349753695
ZTF_AB,17.5169,16.8971,16.6385,17.5277,16.8873,16.618,16.5045,230.202,19.636,0.1799625,0.12080281690140846,0.08756873822975518,0.179,0.12759154929577468,0.09457062146892656,0.0749064039408867
ZTF_AB,17.4007,16.8661,16.6576,17.4084,16.8506,16.6324,16.56,260.627,36.7046,0.18379,0.1236225352112676,0.08956873822975517,0.1828,0.1297323943661972,0.09657062146892656,0.07660591133004926
ZTF_AB,17.2943,16.697,16.4853,17.2945,16.683,16.461,16.3748,256.639,54.3439,0.05993,0.040540845070422535,0.028934086629001883,0.0596,0.0425774647887324,0.031480225988700566,0.025201970443349753
ZTF_AB,17.3939,16.7909,16.5837,17.4016,16.7832,16.5687,16.4947,256.594,48.6103,0.04062,0.027360563380281692,0.019467043314500942,0.040400000000000005,0.028718309859154936,0.020740112994350284,0.016901477832512314
ZTF_AB,16.4432,16.0021,15.8237,16.4644,15.9844,15.8042,15.7463,263.655,55.5656,0.14234249999999998,0.09626197183098592,0.06986817325800376,0.1416,0.10101408450704226,0.07496045197740113,0.059004926108374385
ZTF_AB,16.0781,15.5179,15.304,16.0865,15.5004,15.2759,15.1923,230.316,79.1586,0.0967225,0.06490140845070423,0.047167608286252355,0.09620000000000001,0.06829577464788734,0.050350282485875704,0.04010344827586207
ZTF_AB,16.5226,16.1669,16.036,16.5615,16.1392,15.9847,15.95,232.998,17.237,0.1160325,0.07808169014084507,0.056634651600753295,0.1154,0.0821549295774648,0.06109039548022599,0.048403940886699505
ZTF_AB,16.4838,16.2713,16.1807,16.4984,16.2393,16.1461,16.1321,244.711,66.0899,0.073585,0.04972112676056338,0.03593408662900188,0.0732,0.05243661971830987,0.038480225988700566,0.030502463054187193
ZTF_AB,16.6954,16.3182,16.1831,16.7092,16.291,16.1423,16.1128,254.195,63.6503,0.07441249999999999,0.04972112676056338,0.03593408662900188,0.074,0.05243661971830987,0.038480225988700566,0.030802955665024633
ZTF_AB,15.6375,15.3675,15.2724,15.6612,15.3237,15.2269,15.2103,230.523,47.8769,0.06575750000000001,0.04454084507042254,0.031934086629001886,0.0654,0.0465774647887324,0.03448022598870057,0.02750246305418719
ZTF_AB,16.8278,16.4244,16.2823,16.8495,16.4074,16.2461,16.1938,222.269,41.2087,0.0454475,0.030540845070422536,0.02246704331450094,0.0452,0.0325774647887324,0.023740112994350283,0.018901477832512316
ZTF_AB,17.1319,16.7416,16.598,17.1462,16.7189,16.5438,16.4974,246.981,72.4393,0.14034249999999998,0.09426197183098592,0.06886817325800376,0.1396,0.09901408450704227,0.07396045197740113,0.05870443349753695
ZTF_AB,16.7279,16.3498,16.2183,16.7418,16.3178,16.1761,16.1388,238.448,28.6686,0.13551500000000002,0.09126197183098592,0.06586817325800376,0.1348,0.09601408450704227,0.07096045197740113,0.05670443349753695
ZTF_AB,17.4363,17.0838,16.9513,17.4398,17.05,16.8929,16.8522,261.738,42.8606,0.072585,0.04872112676056338,0.03516760828625236,0.0722,0.051436619718309866,0.03835028248587571,0.030502463054187193
ZTF_AB,17.2164,16.772,16.6141,17.2319,16.7484,16.5767,16.5376,253.326,49.1797,0.04062,0.027360563380281692,0.019700564971751412,0.040400000000000005,0.028718309859154936,0.021610169491525423,0.016901477832512314
ZTF_AB,15.3284,15.0235,14.9045,15.3492,14.9898,14.8676,14.8557,263.076,41.2515,0.10155,0.06808169014084507,0.049401129943502826,0.10099999999999999,0.0721549295774648,0.05322033898305085,0.04210344827586207
ZTF_AB,16.5188,16.1552,16.0114,16.5243,16.1258,15.9778,15.9471,264.224,57.6927,0.2352375,0.15816338028169014,0.11503578154425612,0.23399999999999999,0.1663098591549296,0.12331073446327684,0.09810837438423645
ZTF_AB,17.9,17.4278,17.2317,17.9183,17.4192,17.2302,17.1709,248.018,22.6918,0.13551500000000002,0.09126197183098592,0.06586817325800376,0.1348,0.09601408450704227,0.07096045197740113,0.05670443349753695
ZTF_AB,17.3156,16.9843,16.8713,17.3356,16.9482,16.8214,16.7919,230.543,66.3245,0.071585,0.048540845070422535,0.03493408662900188,0.0712,0.0505774647887324,0.037480225988700565,0.029502463054187193
ZTF_AB,16.5078,16.0379,15.8426,16.504,16.0244,15.8077,15.7408,251.782,72.8869,0.1180325,0.08008169014084507,0.057634651600753296,0.1174,0.0841549295774648,0.06209039548022599,0.049403940886699506
ZTF_AB,16.8826,16.2533,16.0135,16.8917,16.2511,16.0026,15.8963,222.343,75.4074,0.10255,0.06908169014084507,0.05040112994350283,0.102,0.0731549295774648,0.05422033898305085,0.04310344827586207
ZTF_AB,16.758,16.3281,16.173,16.7712,16.2954,16.1293,16.0733,230.239,74.2288,0.073585,0.04972112676056338,0.03593408662900188,0.0732,0.05243661971830987,0.038480225988700566,0.030502463054187193
ZTF_AB,18.0833,17.5858,17.4038,18.0987,17.5655,17.3582,17.2843,259.684,48.3364,0.0571025,0.03836056338028169,0.027700564971751412,0.056799999999999996,0.039718309859154935,0.029610169491525423,0.02320197044334975
ZTF_AB,16.95,16.6574,16.5558,16.9678,16.6283,16.5103,16.509,243.18,43.9284,0.04062,0.027360563380281692,0.019700564971751412,0.040400000000000005,0.028718309859154936,0.021610169491525423,0.016901477832512314
ZTF_AB,16.4856,16.2382,16.1358,16.5096,16.2022,16.0858,16.0739,246.097,40.9831,0.024310000000000002,0.016180281690140845,0.01223352165725047,0.024200000000000003,0.01685915492957747,0.01287005649717514,0.010300492610837438
ZTF_AB,16.9894,16.6525,16.5415,17.0112,16.6224,16.4961,16.4716,226.931,51.4719,0.0774125,0.05172112676056338,0.037934086629001884,0.077,0.05443661971830987,0.04048022598870057,0.03250246305418719
ZTF_AB,15.6435,15.2915,15.1268,15.6781,15.2697,15.0939,15.0368,246.12,25.2837,0.26603000000000004,0.17852394366197183,0.12950282485875705,0.2646,0.18802816901408453,0.1390508474576271,0.11070935960591133
ZTF_AB,16.0716,15.7688,15.6525,16.0748,15.7363,15.6054,15.5875,246.793,77.6281,0.10555,0.07108169014084507,0.05140112994350283,0.105,0.07515492957746481,0.05522033898305085,0.04410344827586207
ZTF_AB,17.2418,16.5564,16.2697,17.2429,16.5479,16.26,16.1257,232.095,64.4964,0.0541025,0.03636056338028169,0.02670056497175141,0.0538,0.03771830985915493,0.028610169491525426,0.022201970443349754
ZTF_AB,16.1975,15.9169,15.817,16.2084,15.8899,15.7699,15.7554,247.006,50.5868,0.073585,0.04972112676056338,0.03593408662900188,0.0732,0.05243661971830987,0.038480225988700566,0.030502463054187193
ZTF_AB,17.66,17.1748,16.9905,17.6495,17.1461,16.9488,16.8938,260.072,16.0108,0.24772,0.166343661971831,0.12050282485875707,0.2464,0.17516901408450705,0.13005084745762713,0.10310837438423645
ZTF_AB,15.3272,14.8696,14.7231,15.3392,14.8471,14.686,14.6528,245.594,54.3233,0.027137500000000002,0.018180281690140843,0.013233521657250471,0.027,0.018859154929577467,0.013870056497175142,0.011600985221674876
ZTF_AB,17.9129,17.2474,17.0078,17.9229,17.2334,16.9935,16.9011,254.323,58.6899,0.0561025,0.03754084507042253,0.027700564971751412,0.0558,0.0395774647887324,0.029610169491525423,0.02320197044334975
ZTF_AB,16.5347,16.1245,15.9788,16.545,16.1086,15.9413,15.8843,230.199,35.5189,0.0687575,0.04654084507042254,0.03393408662900188,0.06839999999999999,0.0485774647887324,0.036480225988700564,0.02850246305418719
ZTF_AB,17.4802,16.9974,16.8279,17.4699,16.9713,16.7878,16.741,234.06,73.8011,0.090895,0.06090140845070423,0.04416760828625235,0.0904,0.06429577464788734,0.04735028248587571,0.03780295566502463
ZTF_AB,17.3297,16.8454,16.6788,17.3361,16.8213,16.6333,16.5868,240.663,33.5395,0.12951500000000002,0.08708169014084507,0.06286817325800377,0.1288,0.0911549295774648,0.06796045197740114,0.053704433497536945
ZTF_AB,15.9731,15.5138,15.3688,15.9816,15.4878,15.3328,15.2904,211.943,77.8144,0.0967225,0.06490140845070423,0.047167608286252355,0.09620000000000001,0.06829577464788734,0.050350282485875704,0.04010344827586207
ZTF_AB,17.4175,17.1132,16.9935,17.4369,17.0743,16.9433,16.902,245.448,26.4646,0.13934249999999998,0.09344225352112677,0.06786817325800376,0.1386,0.09887323943661974,0.07296045197740113,0.058004926108374384
ZTF_AB,17.3549,16.8655,16.6726,17.3629,16.8454,16.6453,16.5953,261.619,64.2701,0.10055,0.06790140845070423,0.04916760828625236,0.09999999999999999,0.07129577464788733,0.052350282485875706,0.04210344827586207
ZTF_AB,17.2202,16.8972,16.755,17.2224,16.8599,16.7016,16.6708,259.132,28.2208,0.17413499999999998,0.11762253521126761,0.08533521657250472,0.1732,0.12373239436619721,0.09170056497175141,0.07260591133004926
ZTF_AB,16.0345,15.7745,15.6855,16.071,15.7403,15.637,15.6102,213.624,62.4611,0.049275,0.03336056338028169,0.023700564971751412,0.048999999999999995,0.03471830985915494,0.025610169491525423,0.020201970443349752
ZTF_AB,15.8472,15.3463,15.1552,15.9138,15.3247,15.1288,15.0427,237.283,15.5796,0.10455,0.07090140845070424,0.05140112994350283,0.104,0.07429577464788734,0.05522033898305085,0.04340394088669951
ZTF_AB,15.9215,15.6534,15.5572,15.9373,15.6338,15.5044,15.5012,246.192,45.5392,0.0261375,0.01736056338028169,0.012467043314500941,0.026,0.018718309859154934,0.013740112994350283,0.010600985221674877
ZTF_AB,16.0709,15.6991,15.562,16.0798,15.6746,15.5166,15.4868,238.877,79.7009,0.12386,0.08326197183098592,0.06063465160075329,0.1232,0.08801408450704226,0.065090395480226,0.05170443349753695
ZTF_AB,16.4708,15.9284,15.7162,16.4673,15.9165,15.6821,15.61,242.869,67.0137,0.090895,0.06090140845070423,0.04416760828625235,0.0904,0.06429577464788734,0.04735028248587571,0.03780295566502463
ZTF_AB,17.3457,17.0555,16.9401,17.3918,17.0253,16.8986,16.8798,221.649,76.736,0.08424,0.05672112676056338,0.041167608286252357,0.0838,0.059436619718309866,0.044350282485875706,0.03480295566502463
ZTF_AB,17.412,16.7529,16.4943,17.4154,16.7471,16.4717,16.3644,238.16,31.893,0.0784125,0.05272112676056338,0.038167608286252354,0.078,0.05543661971830987,0.04135028248587571,0.03250246305418719
ZTF_AB,17.4908,17.1648,17.0089,17.5035,17.139,16.9828,16.9729,261.004,71.9809,0.1210325,0.08126197183098592,0.0586346516007533,0.1204,0.08601408450704226,0.06309039548022599,0.05040394088669951
ZTF_AB,16.7203,16.1549,15.9581,16.7229,16.1343,15.9277,15.8467,263.163,15.6981,0.33378749999999996,0.22424507042253522,0.16243691148775893,0.33199999999999996,0.2364647887323944,0.17453107344632768,0.1389113300492611
ZTF_AB,17.0971,16.66,16.4888,17.1125,16.634,16.4495,16.3945,239.694,28.9114,0.13551500000000002,0.09126197183098592,0.06586817325800376,0.1348,0.09601408450704227,0.07096045197740113,0.05670443349753695
ZTF_AB,16.3288,15.9945,15.8461,16.341,15.9747,15.8191,15.7822,255.984,32.2136,0.0947225,0.06390140845070423,0.046167608286252354,0.0942,0.06729577464788734,0.04935028248587571,0.03910344827586207
ZTF_AB,15.8908,15.5197,15.3762,15.8963,15.4949,15.3381,15.2916,235.261,72.9433,0.1073775,0.07208169014084506,0.05240112994350282,0.1068,0.0761549295774648,0.05622033898305085,0.04440394088669951
ZTF_AB,16.3125,15.8154,15.6422,16.3223,15.7959,15.6077,15.5416,234.764,18.3129,0.1063775,0.07190140845070422,0.05240112994350282,0.1058,0.07529577464788734,0.05622033898305085,0.04440394088669951
ZTF_AB,18.1064,17.6402,17.4293,18.1162,17.6071,17.399,17.313,261.822,33.852,0.09955,0.06690140845070423,0.048401129943502826,0.09899999999999999,0.07029577464788733,0.05222033898305085,0.04110344827586207
ZTF_AB,17.2237,16.8656,16.7413,17.2376,16.8306,16.6843,16.6555,264.874,71.9735,0.10072249999999999,0.06790140845070423,0.049401129943502826,0.1002,0.07129577464788733,0.05322033898305085,0.04210344827586207
ZTF_AB,18.0701,17.5894,17.3942,18.0644,17.5584,17.3441,17.257,261.4,77.977,0.1596525,0.10744225352112677,0.07810169491525423,0.1588,0.11287323943661974,0.08383050847457628,0.06630541871921182
ZTF_AB,17.2117,16.6282,16.4212,17.1968,16.6116,16.3838,16.3102,258.273,72.4668,0.14217,0.09526197183098592,0.06886817325800376,0.1414,0.10001408450704227,0.07396045197740113,0.059004926108374385
ZTF_AB,15.5492,15.2124,15.0781,15.5633,15.1813,15.0455,15.0131,262.954,18.4552,0.2119275,0.14298309859154928,0.10380225988700566,0.2108,0.15045070422535214,0.1114406779661017,0.08850738916256158
ZTF_AB,16.5558,15.9871,15.7883,16.5526,15.9688,15.7626,15.6863,245.96,28.2805,0.136515,0.09226197183098592,0.06686817325800376,0.13579999999999998,0.09701408450704227,0.07196045197740113,0.05700492610837438
ZTF_AB,17.0726,16.8361,16.7393,17.0939,16.7943,16.6831,16.665,246.297,64.5531,0.0687575,0.04654084507042254,0.03393408662900188,0.06839999999999999,0.0485774647887324,0.036480225988700564,0.02850246305418719
ZTF_AB,17.9235,17.2486,17.0105,17.8919,17.2387,16.9825,16.8762,260.575,40.2448,0.1113775,0.07508169014084506,0.054401129943502824,0.11080000000000001,0.0791549295774648,0.058220338983050846,0.0464039408866995
ZTF_AB,17.0586,16.7029,16.5603,17.0681,16.6696,16.5134,16.4796,241.97,74.9251,0.0957225,0.06390140845070423,0.046401129943502824,0.0952,0.06729577464788734,0.050220338983050845,0.03980295566502463
ZTF_AB,16.9692,16.5304,16.3689,16.9753,16.5058,16.3338,16.289,242.66,34.5486,0.0561025,0.03754084507042253,0.027700564971751412,0.0558,0.0395774647887324,0.029610169491525423,0.02320197044334975
ZTF_AB,17.5614,17.0245,16.801,17.5774,17.0165,16.7795,16.6958,234.663,24.0104,0.1799625,0.1206225352112676,0.08733521657250472,0.179,0.1267323943661972,0.09370056497175142,0.0749064039408867
ZTF_AB,17.1085,16.5424,16.2942,17.1046,16.5231,16.2657,16.1452,225.029,77.0485,0.09489500000000001,0.06390140845070423,0.046167608286252354,0.0944,0.06729577464788734,0.04935028248587571,0.03910344827586207
ZTF_AB,15.648,15.3839,15.2984,15.6682,15.3511,15.2425,15.2287,215.027,28.2813,0.048275000000000005,0.03236056338028169,0.023467043314500943,0.048,0.03371830985915494,0.024740112994350284,0.019901477832512313
ZTF_AB,16.0101,15.7008,15.5986,16.0362,15.6756,15.5617,15.5614,242.707,65.9149,0.1073775,0.07208169014084506,0.05240112994350282,0.1068,0.0761549295774648,0.05622033898305085,0.04440394088669951
ZTF_AB,17.2251,16.6311,16.4047,17.2272,16.6158,16.3844,16.2959,241.798,31.9121,0.09972249999999999,0.06690140845070423,0.048401129943502826,0.0992,0.07029577464788733,0.05222033898305085,0.04110344827586207
