survey,SNLS-g,SNLS-r,SNLS-i,SNLS-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,SNLS-g_AV,SNLS-r_AV,SNLS-i_AV,SNLS-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,GAIA-g,GAIA-r,GAIA-b,GAIA-g_AV,GAIA-b_AV,GAIA-r_AV,GAIA_SNLS-g,GAIA_SNLS-r,GAIA_SNLS-i,GAIA_SNLS-z,SOURCEID
SNLS_AB,17.2085,16.8643,16.7585,16.7387,17.2121,16.872,16.7693,16.7614,150.155,2.63332,0.0556075,0.0394479,0.0290565,0.0223744,0.0558,0.0397183,0.0296102,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.2073,16.8171,16.6844,16.6467,17.2068,16.8363,16.6965,16.6784,150.46,2.6422,0.06339,0.0451718,0.032742,0.025468,0.0636,0.0455775,0.0334802,0.0265025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.0357,17.5289,17.3632,17.2893,18.0401,17.5477,17.3647,17.3174,149.847,2.64108,0.0586075,0.0411718,0.0300565,0.023468,0.0588,0.0415775,0.0306102,0.0245025,17.5929,17.0044,17.9783,0,0,0,18.0588,17.5239,17.3589,17.2892,3836341312219926272
SNLS_AB,18.2933,17.9071,17.7774,17.726,18.2779,17.9265,17.7695,17.7495,149.882,2.64155,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.5211,16.8772,16.6458,16.5454,17.5416,16.9094,16.6696,16.5825,150.432,2.64385,0.06439,0.0451718,0.033742,0.0263744,0.0646,0.0455775,0.0344802,0.027202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.4983,17.8615,17.6017,17.4804,18.5078,17.8895,17.6111,17.512,150.402,2.64606,0.06339,0.0451718,0.032742,0.025468,0.0636,0.0455775,0.0334802,0.0265025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.5346,16.8412,16.5881,16.4762,17.5587,16.8705,16.6066,16.5106,150.417,2.64946,0.0641725,0.0451718,0.0330565,0.0263744,0.0644,0.0455775,0.0336102,0.027202,16.9125,16.2438,17.4333,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9484,17.6699,17.5881,17.5637,17.9363,17.6857,17.5902,17.5907,149.852,2.65328,0.0596075,0.0421718,0.0310565,0.0243744,0.0598,0.0425775,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5684,18.2547,18.1471,18.1019,18.5468,18.2542,18.1536,18.1027,149.906,2.65316,0.06239,0.0441718,0.0320565,0.0253744,0.0626,0.0445775,0.0326102,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.1644,17.538,17.3024,17.1977,18.145,17.5565,17.3235,17.2352,150.454,2.65421,0.0661725,0.0461718,0.033742,0.026468,0.0664,0.0465775,0.0344802,0.0275025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9651,17.5351,17.3845,17.3308,17.9615,17.5505,17.4122,17.3518,150.139,2.6548,0.05939,0.0421718,0.030742,0.0243744,0.0596,0.0425775,0.0314802,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.2874,18.0228,17.9446,17.9292,18.3042,18.0445,17.9537,17.9466,149.668,2.66124,0.06239,0.0441718,0.0320565,0.0253744,0.0626,0.0445775,0.0326102,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.366,16.8935,16.6888,16.5926,17.3848,16.9229,16.7044,16.6259,149.63,2.66452,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5021,18.0529,17.86,17.777,18.5085,18.0679,17.8753,17.8154,150.312,2.66402,0.06039,0.0421718,0.0310565,0.0243744,0.0606,0.0425775,0.0316102,0.025202,18.0756,17.5339,18.4552,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.0314,16.6215,16.5011,16.4674,17.037,16.6418,16.5058,16.4928,149.717,2.68095,0.0641725,0.0451718,0.0330565,0.025468,0.0644,0.0455775,0.0336102,0.0265025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9781,17.3755,17.1584,17.0613,17.9839,17.3939,17.1773,17.0993,150.506,2.68165,0.0651725,0.0458958,0.033742,0.0263744,0.0654,0.0464366,0.0344802,0.027202,17.4714,16.8229,17.9249,0,0,0,17.998,17.3953,17.1729,17.0514,3836377797967082752
SNLS_AB,17.7985,17.5106,17.422,17.4048,17.7935,17.5121,17.4259,17.4242,150.566,2.68979,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.4939,16.9309,16.718,16.616,17.5109,16.9644,16.7416,16.658,149.634,2.69442,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.8193,16.3226,16.1575,16.1007,16.8254,16.3459,16.1736,16.1272,150.511,2.62195,0.05939,0.0421718,0.030742,0.0243744,0.0596,0.0425775,0.0314802,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.1252,17.6266,17.4466,17.3749,18.1408,17.653,17.4688,17.4169,150.443,2.68238,0.0651725,0.0461718,0.033742,0.026468,0.0654,0.0465775,0.0344802,0.0275025,17.9718,17.1162,18.0701,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.8115,16.3553,16.1891,16.132,16.8317,16.3795,16.2108,16.1667,150.457,2.67623,0.0661725,0.0468958,0.0340565,0.026468,0.0664,0.0474366,0.0346102,0.0275025,16.3974,15.8578,16.7715,0,0,0,16.8081,16.3435,16.1972,16.1483,3836371926746844800
SNLS_AB,16.9122,16.6838,16.6111,16.5946,16.9117,16.6947,16.6216,16.608,150.072,2.70097,0.06339,0.0451718,0.032742,0.025468,0.0636,0.0455775,0.0334802,0.0265025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.1612,16.5246,16.2799,16.1609,17.1754,16.5525,16.306,16.1977,150.102,2.66853,0.06039,0.0421718,0.0310565,0.0243744,0.0606,0.0425775,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.7227,16.3678,16.2438,16.1969,16.7183,16.3801,16.2529,16.2154,149.999,2.6519,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.8495,16.4821,16.3662,16.3258,16.8367,16.4954,16.3667,16.342,149.913,2.62857,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,16.5057,16.0261,16.8322,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.6511,16.2292,16.1053,16.056,16.6567,16.2492,16.1117,16.0774,149.746,2.56094,0.0566075,0.0401718,0.029742,0.0233744,0.0568,0.0405775,0.0304802,0.024202,16.2694,15.7584,16.6249,0,0,0,16.6633,16.2268,16.1032,16.0477,3836334886948856192
SNLS_AB,16.804,16.4773,16.3643,16.3398,16.8196,16.4926,16.3742,16.3614,150.44,2.44323,0.06039,0.0428958,0.0310565,0.0243744,0.0606,0.0434366,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.0144,16.6248,16.4829,16.4362,17.0275,16.6497,16.4963,16.4734,150.484,2.43386,0.0586075,0.0411718,0.0300565,0.023468,0.0588,0.0415775,0.0306102,0.0245025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.2944,16.6142,16.3111,16.1716,17.3162,16.6443,16.347,16.2163,150.414,2.25113,0.053825,0.0381718,0.0280565,0.0213744,0.054,0.0385775,0.0286102,0.022202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.4799,17.0511,16.894,16.8461,17.4843,17.0729,16.9125,16.8715,150.331,2.22568,0.050825,0.0354479,0.0260565,0.0203744,0.051,0.0357183,0.0266102,0.021202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.982,16.4464,16.2532,16.1875,16.9955,16.4717,16.2748,16.2093,150.171,2.33015,0.0526075,0.0371718,0.0270565,0.0213744,0.0528,0.0375775,0.0276102,0.022202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.1035,16.5109,16.2867,16.1976,17.1153,16.5355,16.3123,16.2295,150.146,2.28573,0.0536075,0.0381718,0.0280565,0.0213744,0.0538,0.0385775,0.0286102,0.022202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.8703,16.4422,16.3055,16.2641,16.8785,16.4634,16.3196,16.281,149.746,2.21659,0.06239,0.0441718,0.0320565,0.0253744,0.0626,0.0445775,0.0326102,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.774,16.4452,16.3347,16.3108,16.7946,16.4751,16.3574,16.3382,149.709,2.2842,0.0651725,0.0458958,0.033742,0.0263744,0.0654,0.0464366,0.0344802,0.027202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.9938,16.5303,16.3612,16.3025,17.0039,16.5467,16.3667,16.3215,150.562,2.11383,0.0546075,0.0381718,0.0280565,0.0223744,0.0548,0.0385775,0.0286102,0.023202,16.568,16.0185,16.9378,0,0,0,16.9962,16.5229,16.3613,16.2898,3836061482215841920
SNLS_AB,16.6278,16.2907,16.1867,16.1707,16.6331,16.3016,16.1842,16.1854,150.571,2.13303,0.0546075,0.0381718,0.0280565,0.0223744,0.0548,0.0385775,0.0286102,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.9129,16.576,16.443,16.4061,16.9145,16.5857,16.455,16.4074,150.58,2.14303,0.0536075,0.0381718,0.0280565,0.0213744,0.0538,0.0385775,0.0286102,0.022202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.8963,16.5253,16.3976,16.3657,16.9005,16.5435,16.4033,16.3851,150.599,2.1747,0.052825,0.0371718,0.0270565,0.0213744,0.053,0.0375775,0.0276102,0.022202,16.5462,16.0512,16.8763,0,0,0,16.9032,16.5248,16.3976,16.3564,3836063445015714560
SNLS_AB,17.0006,16.6576,16.5372,16.5132,17.0131,16.6767,16.5481,16.5139,150.417,2.02785,0.0576075,0.0401718,0.0300565,0.0233744,0.0578,0.0405775,0.0306102,0.024202,16.6783,16.2142,16.9928,0,0,0,17.0284,16.6648,16.5454,16.5261,3836054713347357312
SNLS_AB,16.8887,16.6163,16.539,16.54,16.9096,16.6346,16.5405,16.5603,150.333,2.01818,0.0586075,0.0411718,0.030742,0.023468,0.0588,0.0415775,0.0314802,0.0245025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.8734,16.4664,16.3222,16.2841,16.8738,16.4817,16.3361,16.3017,150.318,2.19849,0.049825,0.0351718,0.0260565,0.0203744,0.05,0.0355775,0.0266102,0.021202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.0443,16.6352,16.5067,16.4733,17.0481,16.6556,16.516,16.4807,150.039,2.11619,0.05939,0.0421718,0.030742,0.0243744,0.0596,0.0425775,0.0314802,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.2398,16.6031,16.363,16.2624,17.2645,16.6291,16.3875,16.2973,150.044,2.18306,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,16.6659,16.0338,17.157,0,0,0,17.2553,16.6043,16.3804,16.272,3836262074368364800
SNLS_AB,16.7774,16.4164,16.2962,16.2648,16.7864,16.4348,16.3016,16.28,149.847,2.07192,0.06439,0.0458958,0.033742,0.0263744,0.0646,0.0464366,0.0344802,0.027202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.5821,16.2405,16.1371,16.1125,16.528,16.2363,16.1423,16.1282,149.627,2.0044,0.06139,0.0431718,0.031742,0.0253744,0.0616,0.0435775,0.0324802,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.8134,16.3688,16.2236,16.1729,16.8185,16.3793,16.2309,16.1911,149.712,2.13106,0.06139,0.0438958,0.0320565,0.0253744,0.0616,0.0444366,0.0326102,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.1778,16.4881,16.2325,16.1259,17.2054,16.5147,16.261,16.1578,150.334,1.82708,0.0596075,0.0421718,0.0310565,0.0243744,0.0598,0.0425775,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.9289,16.2296,15.9463,15.8213,16.9567,16.2542,15.9667,15.8623,150.341,1.85438,0.0596075,0.0421718,0.0310565,0.0243744,0.0598,0.0425775,0.0316102,0.025202,16.3503,15.6178,16.8196,0,0,0,16.9455,16.242,15.9884,15.8809,3836027401649846144
SNLS_AB,16.9117,16.4844,16.3303,16.2896,16.9155,16.5031,16.3393,16.312,150.27,1.7514,0.05939,0.0421718,0.030742,0.0243744,0.0596,0.0425775,0.0314802,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.9331,16.5939,16.4747,16.4545,16.9299,16.6085,16.4792,16.4718,150.252,1.77673,0.05839,0.0411718,0.0300565,0.0233744,0.0586,0.0415775,0.0306102,0.024202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.2304,16.5349,16.286,16.1803,17.2643,16.5593,16.3007,16.2055,149.972,1.79089,0.0641725,0.0451718,0.0330565,0.0263744,0.0644,0.0455775,0.0336102,0.027202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.9679,16.7312,16.6602,16.6569,16.9684,16.7461,16.6664,16.66,150.009,1.94847,0.0576075,0.0401718,0.029742,0.0233744,0.0578,0.0405775,0.0304802,0.024202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.1859,16.5137,16.2587,16.1502,17.2171,16.5454,16.268,16.1779,149.964,1.90246,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,16.5835,15.9205,17.0916,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.1032,16.6853,16.5424,16.503,17.1114,16.7051,16.5538,16.5288,150.041,1.91567,0.0566075,0.0401718,0.0290565,0.0233744,0.0568,0.0405775,0.0296102,0.024202,16.7269,16.2132,17.0918,0,0,0,17.1173,16.6869,16.5543,16.5041,3836042588654515840
SNLS_AB,16.8731,16.1562,15.8751,15.751,16.8863,16.1821,15.895,15.7807,149.921,1.7993,0.0661725,0.0461718,0.0340565,0.026468,0.0664,0.0465775,0.0346102,0.0275025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.7246,16.0856,15.8375,15.7217,16.7354,16.1079,15.8426,15.7538,149.63,1.73646,0.06239,0.0441718,0.032742,0.0253744,0.0626,0.0445775,0.0334802,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.946,16.5613,16.4411,16.4111,16.9499,16.5668,16.4392,16.4236,149.692,1.79401,0.0651725,0.0458958,0.033742,0.0263744,0.0654,0.0464366,0.0344802,0.027202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.9818,16.396,16.1874,16.0986,16.9843,16.4189,16.2032,16.1373,150.521,2.64091,0.05939,0.0421718,0.0310565,0.0243744,0.0596,0.0425775,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.0211,16.4982,16.3321,16.2543,17.0401,16.5263,16.3428,16.285,149.652,2.47622,0.0641725,0.0451718,0.0330565,0.0263744,0.0644,0.0455775,0.0336102,0.027202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.9165,16.6649,16.5837,16.5752,16.9204,16.6756,16.5927,16.5975,150.319,2.41977,0.05939,0.0421718,0.0310565,0.0243744,0.0596,0.0425775,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.3372,16.6405,16.33,16.1866,17.3567,16.6603,16.3557,16.2139,149.833,2.25869,0.06239,0.0441718,0.032742,0.0253744,0.0626,0.0445775,0.0334802,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.9369,16.5359,16.3817,16.3405,16.945,16.5482,16.3946,16.3471,150.175,2.07979,0.054825,0.0391718,0.0280565,0.0223744,0.055,0.0395775,0.0286102,0.023202,16.5634,16.0488,16.9009,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.0055,16.523,16.3277,16.2539,17.0141,16.5324,16.3396,16.2708,150.587,1.82708,0.0651725,0.0458958,0.033742,0.0263744,0.0654,0.0464366,0.0344802,0.027202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.0921,16.4324,16.1923,16.0994,17.1186,16.4619,16.211,16.1359,150.235,1.7147,0.0621725,0.0438958,0.0320565,0.0253744,0.0624,0.0444366,0.0326102,0.026202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.8428,16.1827,15.9448,15.8453,16.8595,16.2032,15.9599,15.8667,149.786,1.78676,0.0671725,0.0471718,0.034742,0.0273744,0.0674,0.0475775,0.0354802,0.028202,16.2478,15.5965,16.761,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.0526,16.4135,16.1478,16.0279,17.0684,16.4391,16.1598,16.0505,149.832,1.84583,0.0661725,0.0468958,0.0340565,0.026468,0.0664,0.0474366,0.0346102,0.0275025,16.5595,15.8023,16.9636,0,0,0,17.0635,16.4474,16.1465,16.0533,3836035373109461632
SNLS_AB,17.142,16.5799,16.3965,16.3294,17.1573,16.6055,16.4091,16.3506,150.051,1.93505,0.0566075,0.0401718,0.0290565,0.0223744,0.0568,0.0405775,0.0296102,0.023202,16.6446,16.0542,17.0754,0,0,0,17.1571,16.5812,16.3987,16.3281,3836042962317105280
SNLS_AB,17.0162,16.4693,16.2867,16.2241,17.0274,16.4947,16.2974,16.2262,149.948,1.75366,0.0631725,0.0441718,0.032742,0.025468,0.0634,0.0445775,0.0334802,0.0265025,16.5302,15.9478,16.9634,0,0,0,17.0283,16.4639,16.2917,16.2155,3836030803264298368
SNLS_AB,17.0181,16.5395,16.3542,16.284,17.0305,16.5584,16.3744,16.3164,150.496,2.31279,0.051825,0.0361718,0.0270565,0.0212808,0.052,0.0365775,0.0276102,0.0219015,16.5806,16.0244,16.9721,0,0,0,17.0249,16.5421,16.366,16.2964,3836080380071990272
SNLS_AB,17.12,16.5811,16.3706,16.2868,17.1407,16.6032,16.3927,16.3139,149.779,2.01827,0.0596075,0.0421718,0.0310565,0.0243744,0.0598,0.0425775,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.0288,16.392,16.1614,16.067,17.0449,16.4233,16.1791,16.091,150.204,2.16331,0.051825,0.0361718,0.0270565,0.0212808,0.052,0.0365775,0.0276102,0.0219015,16.4587,15.8204,16.9498,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.0696,16.6955,16.5669,16.5283,17.069,16.7094,16.573,16.5424,150.505,2.27628,0.050825,0.0361718,0.0260565,0.0203744,0.051,0.0365775,0.0266102,0.021202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.8403,16.1821,15.9245,15.8163,16.8597,16.2059,15.9382,15.8434,150.376,1.79001,0.0586075,0.0411718,0.030742,0.023468,0.0588,0.0415775,0.0314802,0.0245025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.6058,16.2656,16.154,16.1423,16.6001,16.2783,16.1668,16.1592,150.263,1.81324,0.05839,0.0411718,0.0300565,0.0233744,0.0586,0.0415775,0.0306102,0.024202,16.2881,15.8232,16.5968,0,0,0,16.6206,16.2678,16.1656,16.144,3836025541929439104
SNLS_AB,17.6584,17.3887,17.297,17.2841,17.6643,17.3936,17.2929,17.2948,149.725,1.70584,0.0661725,0.0468958,0.034742,0.0273744,0.0664,0.0474366,0.0354802,0.028202,17.3858,16.9719,17.6546,0,0,0,17.6784,17.3986,17.3141,17.2802,3834532615592302336
SNLS_AB,17.8112,17.2072,16.9353,16.8086,17.8441,17.2442,16.96,16.8492,150.608,1.94874,0.06039,0.0431718,0.031742,0.0243744,0.0606,0.0435775,0.0324802,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.973,17.7296,17.6414,17.6265,17.9741,17.7421,17.6485,17.628,150.586,2.05987,0.0546075,0.0381718,0.0280565,0.0222808,0.0548,0.0385775,0.0286102,0.0229015,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.2913,16.8044,16.6385,16.5833,17.3071,16.8241,16.6371,16.5931,149.752,2.40126,0.06539,0.0461718,0.033742,0.026468,0.0656,0.0465775,0.0344802,0.0275025,16.8706,16.3101,17.2659,0,0,0,17.3304,16.8177,16.6444,16.6011,3836328079425856512
SNLS_AB,17.3582,16.9916,16.8746,16.8431,17.35,17.0094,16.8815,16.8568,150.177,2.47605,0.05939,0.0421718,0.030742,0.0243744,0.0596,0.0425775,0.0314802,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.2144,16.7709,16.6247,16.581,17.2229,16.7924,16.6399,16.6092,150.436,2.48234,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.8795,17.1974,16.9586,16.8521,17.8889,17.2205,16.9705,16.8886,150.217,2.52773,0.06039,0.0421718,0.0310565,0.0243744,0.0606,0.0425775,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.9274,18.5399,18.4103,18.3684,18.9367,18.5475,18.3982,18.3867,150.254,2.55908,0.0641725,0.0451718,0.0330565,0.0263744,0.0644,0.0455775,0.0336102,0.027202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5983,18.1773,18.0069,17.9365,18.6095,18.1634,18.023,17.9548,150.27,2.56129,0.0641725,0.0451718,0.0330565,0.0263744,0.0644,0.0455775,0.0336102,0.027202,18.1963,17.6893,18.5438,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9051,17.4322,17.2487,17.1682,17.9117,17.453,17.2679,17.1989,150.191,2.59684,0.0556075,0.0391718,0.028742,0.0223744,0.0558,0.0395775,0.0294802,0.023202,17.4685,16.921,17.8771,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.9866,18.4855,18.3183,18.2505,18.9863,18.4886,18.3242,18.2318,150.181,2.61294,0.0556075,0.0391718,0.028742,0.0223744,0.0558,0.0395775,0.0294802,0.023202,18.5285,17.9741,19.016,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.5927,17.1532,16.9972,16.9558,17.5905,17.1639,17.0179,16.9802,149.672,2.61916,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.6287,16.9291,16.6067,16.4431,17.6501,16.9564,16.6431,16.4823,150.19,2.62515,0.0556075,0.0391718,0.0290565,0.0223744,0.0558,0.0395775,0.0296102,0.023202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.7257,18.1801,17.9969,17.9134,18.7188,18.2123,18.0076,17.9353,150.278,2.63168,0.06139,0.0431718,0.031742,0.024468,0.0616,0.0435775,0.0324802,0.0255025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.6414,18.1827,18.0268,17.9624,18.648,18.2054,18.056,18.0006,150.205,2.63516,0.05739,0.0401718,0.029742,0.0233744,0.0576,0.0405775,0.0304802,0.024202,18.2273,17.69,18.5887,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.48,18.1893,18.0953,18.072,18.475,18.1939,18.0959,18.1086,150.182,2.63707,0.0556075,0.0391718,0.0290565,0.0223744,0.0558,0.0395775,0.0296102,0.023202,18.1822,17.7556,18.4665,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8998,18.6318,18.542,18.5153,18.8852,18.652,18.5648,18.5123,150.256,2.63985,0.06039,0.0428958,0.0310565,0.0243744,0.0606,0.0434366,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.8461,16.4522,16.3047,16.2648,16.8542,16.4629,16.3175,16.2887,150.578,2.4533,0.05839,0.0411718,0.0300565,0.0233744,0.0586,0.0415775,0.0306102,0.024202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.7577,16.4155,16.3154,16.299,16.7631,16.4321,16.3258,16.3073,149.998,2.33819,0.05939,0.0421718,0.030742,0.0243744,0.0596,0.0425775,0.0314802,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.1528,16.6609,16.4538,16.3692,17.1601,16.6722,16.4743,16.4037,150.219,2.48123,0.0596075,0.0421718,0.0310565,0.0243744,0.0598,0.0425775,0.0316102,0.025202,16.6987,16.1217,17.1052,0,0,0,17.1594,16.6778,16.4648,16.3783,3836286263623744512
SNLS_AB,18.3538,17.7829,17.5756,17.4965,18.367,17.8047,17.596,17.5125,149.848,1.9497,0.06239,0.0441718,0.0320565,0.0253744,0.0626,0.0445775,0.0326102,0.026202,17.8402,17.2486,18.2954,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.1437,17.5631,17.3577,17.2618,18.1563,17.5918,17.3722,17.3003,149.71,2.71174,0.06439,0.0458958,0.033742,0.0263744,0.0646,0.0464366,0.0344802,0.027202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.1921,17.8579,17.7478,17.7291,18.1987,17.8714,17.7655,17.7446,149.777,1.93936,0.06339,0.0448958,0.032742,0.025468,0.0636,0.0454366,0.0334802,0.0265025,18.0972,17.4395,18.2275,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.6906,18.4288,18.3306,18.3124,18.7012,18.4455,18.3578,18.3391,149.745,1.68524,0.0691725,0.0488958,0.035742,0.028468,0.0694,0.0494366,0.0364802,0.0295025,18.4341,18.0152,18.7073,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.118,17.3715,17.095,16.9775,18.1374,17.4105,17.1319,17.013,149.894,1.68871,0.05939,0.0421718,0.030742,0.0243744,0.0596,0.0425775,0.0314802,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8654,18.623,18.5316,18.5202,18.8688,18.6352,18.5399,18.5391,149.778,1.69458,0.070955,0.0498958,0.036742,0.028468,0.0712,0.0504366,0.0374802,0.0295025,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5364,17.8692,17.612,17.5072,18.5635,17.8969,17.6325,17.5502,150.339,1.70153,0.06039,0.0428958,0.0310565,0.0243744,0.0606,0.0434366,0.0316102,0.025202,-999,-999,-999,0,0,0,-999,-999,-999,-999,-999
