survey,ZTF-g,ZTF-r,ZTF-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTF-g_AV,ZTF-r_AV,ZTF-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,ZTF-G,ZTF-R,ZTF-I,ZTF-G_AV,ZTF-R_AV,ZTF-I_AV
ZTF,99,99,99,16.5609,15.9854,15.7729,15.715,240.563,46.7895,99,99,99,0.0404,0.0287183098591549,0.0216101694915254,0.0169014778325123,16.5584,15.9937,15.8134,0.0416,0.0274225352112676,0.0197457627118644
ZTF,99,99,99,16.3669,15.9076,15.7334,15.6845,249.017,47.0036,99,99,99,0.0798,0.0564366197183098,0.0423502824858757,0.0335024630541871,16.3526,15.9238,15.763,0.0822,0.0538450704225352,0.0392429378531073
ZTF,99,99,99,17.3454,16.8025,16.6164,16.5721,246.677,30.2074,99,99,99,0.078,0.0554366197183098,0.0413502824858757,0.0328029556650246,17.3253,16.8236,16.6576,0.08025,0.0528450704225352,0.0382429378531073
ZTF,99,99,99,16.4918,16.0109,15.8141,15.7398,252.18,24.7386,99,99,99,0.2261999999999999,0.1604507042253521,0.1193107344632768,0.094807881773399,16.4774,16.0261,15.8354,0.2327999999999999,0.1533239436619718,0.111231638418079
ZTF,99,99,99,16.2416,15.7722,15.5808,15.5183,258.527,69.8476,99,99,99,0.1204,0.0860140845070422,0.0632203389830508,0.0504039408866995,16.2404,15.8013,15.6197,0.12385,0.0814788732394366,0.0594915254237288
ZTF,99,99,99,17.0149,16.7342,16.62,16.6121,236.244,53.7023,99,99,99,0.0404,0.0287183098591549,0.0207401129943502,0.0169014778325123,16.9943,16.7664,16.6703,0.0416,0.0274225352112676,0.0194971751412429
ZTF,99,99,99,16.6273,16.0944,15.8997,15.8423,245.078,38.2586,99,99,99,0.0404,0.0287183098591549,0.0216101694915254,0.0169014778325123,16.6116,16.1107,15.9317,0.0416,0.0274225352112676,0.0197457627118644
ZTF,99,99,99,16.5354,16.1025,15.9329,15.8831,249.126,16.8832,99,99,99,0.2338,0.1663098591549296,0.1231807909604519,0.097807881773399,16.5215,16.1271,15.9569,0.2407,0.1585352112676056,0.1144802259887005
ZTF,99,99,99,18.2174,17.574,17.3295,17.2322,251.751,62.4195,99,99,99,0.0626,0.0445774647887324,0.0334802259887005,0.0262019704433497,18.215,17.5994,17.3598,0.0644,0.0426338028169014,0.0309943502824858
ZTF,99,99,99,17.0886,16.3787,16.0919,15.9744,256.686,57.3604,99,99,99,0.0692,0.0494366197183098,0.0364802259887005,0.0285024630541871,17.0977,16.3725,16.1188,0.0712999999999999,0.0468450704225352,0.0339943502824858
ZTF,99,99,99,17.0976,16.7431,16.597,16.5789,259.88,29.8942,99,99,99,0.1222,0.0870140845070422,0.0640903954802259,0.0514039408866995,17.0928,16.7734,16.6407,0.1258,0.0824788732394366,0.0597401129943502
ZTF,99,99,99,16.1327,15.5801,15.3704,15.3049,257.508,28.4853,99,99,99,0.1858,0.1325915492957746,0.0977005649717514,0.0779064039408867,16.1332,15.5883,15.3902,0.1912,0.126112676056338,0.0914858757062146
ZTF,99,99,99,16.4302,16.0159,15.8689,15.835,230.056,40.1253,99,99,99,0.0538,0.0377183098591549,0.0284802259887005,0.0222019704433497,16.4057,16.0464,15.9199,0.05545,0.0364225352112676,0.0259943502824858
ZTF,99,99,99,16.1677,15.8127,15.6862,15.6447,225.435,78.0062,99,99,99,0.103,0.0732957746478873,0.0542203389830508,0.043103448275862,16.1542,15.8411,15.7201,0.106,0.070056338028169,0.0504915254237288
ZTF,99,99,99,17.4338,16.7434,16.4456,16.314,246.237,30.3594,99,99,99,0.0732,0.0524366197183098,0.0384802259887005,0.0305024630541871,17.4305,16.7522,16.4579,0.0752999999999999,0.0498450704225352,0.0359943502824858
ZTF,99,99,99,16.9009,16.5354,16.3936,16.3722,242.115,29.2915,99,99,99,0.1146,0.0811549295774648,0.0602203389830508,0.0484039408866995,16.8669,16.5652,16.4462,0.1178999999999999,0.0772676056338028,0.0564915254237288
ZTF,99,99,99,16.8257,16.4926,16.3469,16.3405,214.084,28.6836,99,99,99,0.0472,0.0335774647887324,0.0246101694915254,0.0199014778325123,16.7849,16.5408,16.4199,0.04855,0.0316338028169014,0.0227457627118644
ZTF,99,99,99,16.1629,15.5772,15.3428,15.2744,233.19,19.4447,99,99,99,0.206,0.1464507042253521,0.1084406779661017,0.0862068965517241,16.152,15.59,15.3628,0.212,0.1393239436619718,0.1009830508474576
ZTF,99,99,99,17.3329,16.8153,16.6217,16.5521,249.414,24.6857,99,99,99,0.1214,0.0861549295774648,0.0640903954802259,0.0507044334975369,17.3178,16.834,16.6435,0.12485,0.0822676056338028,0.0597401129943502
ZTF,99,99,99,16.289,15.7336,15.5173,15.4414,263.53,76.8774,99,99,99,0.1704,0.1207323943661972,0.0897005649717514,0.0716059113300492,16.2735,15.7455,15.5462,0.1753499999999999,0.1149014084507042,0.0834858757062146
ZTF,99,99,99,17.2238,16.8899,16.7749,16.7672,252.467,58.881,99,99,99,0.0462,0.0327183098591549,0.0246101694915254,0.0192019704433497,17.1941,16.9263,16.8572,0.04755,0.0314225352112676,0.0227457627118644
ZTF,99,99,99,16.4762,15.8504,15.6149,15.5258,242.106,40.9976,99,99,99,0.0192,0.0138591549295774,0.0098700564971751,0.0083004926108374,16.4884,15.8541,15.6314,0.0198,0.0132112676056338,0.0092485875706214
ZTF,99,99,99,17.092,16.456,16.2,16.1048,262.278,28.2568,99,99,99,0.1992,0.1424507042253521,0.1054406779661017,0.0832068965517241,17.095,16.4657,16.2049,0.2050499999999999,0.1353239436619718,0.0979830508474576
ZTF,99,99,99,17.2555,16.9015,16.7698,16.7343,260.587,26.4972,99,99,99,0.1308,0.0930140845070422,0.0689604519774011,0.0547044334975369,17.2453,16.9391,16.8073,0.1347,0.0884788732394366,0.0639887005649717
ZTF,99,99,99,16.7148,16.1044,15.8626,15.7721,245.119,75.567,99,99,99,0.1414,0.1008732394366197,0.0739604519774011,0.0590049261083743,16.7114,16.1192,15.8919,0.1455999999999999,0.0956901408450704,0.0689887005649717
ZTF,99,99,99,17.6932,17.0388,16.7673,16.652,264.934,32.7477,99,99,99,0.1232,0.0871549295774648,0.065090395480226,0.0514039408866995,17.6974,17.0283,16.76,0.1268,0.0832676056338028,0.0607401129943502
ZTF,99,99,99,16.9779,16.6332,16.5125,16.5021,225.18,28.8591,99,99,99,0.052,0.0375774647887324,0.0276101694915254,0.0219014778325123,16.9568,16.6686,16.5706,0.0535,0.0356338028169014,0.0257457627118644
ZTF,99,99,99,16.9113,16.5062,16.3574,16.319,256.458,43.8254,99,99,99,0.0636,0.0454366197183098,0.0334802259887005,0.0265024630541871,16.9043,16.5407,16.411,0.0654,0.0428450704225352,0.0309943502824858
ZTF,99,99,99,16.309,15.9088,15.7771,15.7486,258.552,62.4671,99,99,99,0.0664,0.0474366197183098,0.0346101694915254,0.0275024630541871,16.2904,15.9392,15.8183,0.06835,0.0448450704225352,0.0327457627118644
ZTF,99,99,99,15.2869,14.9313,14.8015,14.7797,246.996,33.7953,99,99,99,0.075,0.0534366197183098,0.0394802259887005,0.0315024630541871,15.2655,14.954,14.8382,0.07725,0.0508450704225352,0.0369943502824858
ZTF,99,99,99,17.1882,16.7501,16.586,16.5365,249.556,59.2457,99,99,99,0.048,0.0337183098591549,0.0256101694915254,0.0199014778325123,17.1546,16.7792,16.6323,0.0495,0.0324225352112676,0.0237457627118644
ZTF,99,99,99,16.7856,16.5222,16.439,16.4307,230.133,52.4023,99,99,99,0.051,0.0357183098591549,0.0266101694915254,0.0212019704433497,16.7609,16.5631,16.4772,0.0525,0.0344225352112676,0.0247457627118644
ZTF,99,99,99,17.591,17.2056,17.035,16.9916,231.888,69.517,99,99,99,0.0732,0.0524366197183098,0.0384802259887005,0.0305024630541871,17.5895,17.2271,17.0928,0.0752999999999999,0.0498450704225352,0.0359943502824858
ZTF,99,99,99,15.9955,15.4883,15.3202,15.2749,223.052,69.9179,99,99,99,0.0644,0.0455774647887324,0.0336101694915254,0.0272019704433497,15.9669,15.5112,15.3671,0.06635,0.0436338028169014,0.0317457627118644
ZTF,99,99,99,15.9276,15.5846,15.4563,15.4345,223.256,22.9154,99,99,99,0.1126,0.0801549295774648,0.0592203389830508,0.0474039408866995,15.8938,15.6187,15.5174,0.1159,0.0762676056338028,0.0554915254237288
ZTF,99,99,99,15.62,14.9964,14.745,14.6422,251.948,53.9048,99,99,99,0.1762,0.1257323943661972,0.0927005649717514,0.0739064039408867,15.6124,15.0018,14.7631,0.1813,0.1199014084507042,0.0864858757062146
ZTF,99,99,99,16.958,16.4996,16.314,16.2465,235.246,47.0061,99,99,99,0.0431999999999999,0.0307183098591549,0.0227401129943502,0.0179014778325123,16.949,16.5292,16.3497,0.04455,0.0294225352112676,0.0214971751412429
ZTF,99,99,99,15.874,15.5101,15.3664,15.3467,239.16,62.0654,99,99,99,0.0414,0.0297183098591549,0.0217401129943502,0.0169014778325123,15.8496,15.5293,15.4159,0.0426,0.0284225352112676,0.0204971751412429
ZTF,99,99,99,16.8156,16.3481,16.1493,16.079,223.837,68.2885,99,99,99,0.0664,0.0474366197183098,0.0346101694915254,0.0275024630541871,16.8028,16.3646,16.1865,0.06835,0.0448450704225352,0.0327457627118644
ZTF,99,99,99,17.5765,16.9494,16.7141,16.6328,239.84,62.5617,99,99,99,0.0482,0.0345774647887324,0.0256101694915254,0.0202019704433497,17.5828,16.9686,16.7395,0.04955,0.0326338028169014,0.0237457627118644
ZTF,99,99,99,17.4806,16.8456,16.5899,16.4925,249.816,25.0393,99,99,99,0.1338,0.0950140845070422,0.0709604519774011,0.0560049261083743,17.486,16.8584,16.6061,0.1377,0.0904788732394366,0.0659887005649717
ZTF,99,99,99,16.9322,16.5358,16.3819,16.3467,224.087,19.3982,99,99,99,0.0924,0.0662957746478873,0.0483502824858757,0.0388029556650246,16.9154,16.5748,16.4422,0.0951,0.063056338028169,0.0452429378531073
ZTF,99,99,99,16.7794,16.3569,16.2021,16.153,249.608,68.7801,99,99,99,0.1078,0.0771549295774648,0.0570903954802259,0.045103448275862,16.7632,16.3824,16.2429,0.11095,0.0732676056338028,0.0527401129943502
ZTF,99,99,99,18.3127,17.5666,17.2913,17.1613,257.299,44.4033,99,99,99,0.054,0.0385774647887324,0.0286101694915254,0.0222019704433497,18.4151,17.5849,17.3127,0.0555,0.0366338028169014,0.0267457627118644
ZTF,99,99,99,16.3147,15.8477,15.6624,15.6014,263.044,76.0134,99,99,99,0.1414,0.1008732394366197,0.0748305084745762,0.0590049261083743,16.3063,15.8715,15.6878,0.1455999999999999,0.0956901408450704,0.0692372881355932
ZTF,99,99,99,16.2719,15.8799,15.7358,15.6961,264.926,34.5101,99,99,99,0.1048,0.0742957746478873,0.0552203389830508,0.044103448275862,16.2547,15.9115,15.7679,0.10795,0.071056338028169,0.0514915254237288
ZTF,99,99,99,16.4497,15.9398,15.7663,15.7027,240.472,18.1436,99,99,99,0.1626,0.1157323943661972,0.0857005649717514,0.0676059113300492,16.4347,15.9674,15.7971,0.1674,0.1099014084507042,0.0794858757062146
ZTF,99,99,99,15.8738,15.5071,15.3724,15.346,231.518,31.7417,99,99,99,0.0808,0.0574366197183098,0.0423502824858757,0.0338029556650246,15.8459,15.5341,15.415,0.0832,0.0548450704225352,0.0392429378531073
ZTF,99,99,99,15.8951,15.5232,15.4056,15.3943,239.685,70.2637,99,99,99,0.0828,0.0584366197183098,0.0433502824858757,0.0348029556650246,15.8815,15.5517,15.4539,0.0852,0.0558450704225352,0.0402429378531073
ZTF,99,99,99,16.5502,16.0536,15.8934,15.8606,239.33,35.0051,99,99,99,0.0876,0.0624366197183098,0.0463502824858757,0.0368029556650246,16.545,16.069,15.9301,0.09015,0.0598450704225352,0.0432429378531073
ZTF,99,99,99,16.1326,15.7616,15.6234,15.6065,256.585,40.9135,99,99,99,0.0972,0.0692957746478873,0.0512203389830508,0.0408029556650246,16.114,15.7845,15.6625,0.10005,0.066056338028169,0.0474915254237288
ZTF,99,99,99,17.0271,16.2943,15.9958,15.8661,259.447,16.2629,99,99,99,0.2858,0.202887323943662,0.1507909604519774,0.1193103448275862,17.0225,16.2909,15.9977,0.2941999999999999,0.193169014084507,0.1402259887005649
ZTF,99,99,99,15.6137,15.2957,15.1654,15.1513,247.395,70.6989,99,99,99,0.0914,0.0652957746478873,0.0483502824858757,0.038103448275862,15.5879,15.3215,15.2106,0.0941,0.062056338028169,0.0452429378531073
ZTF,99,99,99,16.1097,15.7449,15.6036,15.571,241.378,60.7382,99,99,99,0.0308,0.0217183098591549,0.0158700564971751,0.0126009852216748,16.096,15.7759,15.6456,0.0317,0.0204225352112676,0.0152485875706214
ZTF,99,99,99,16.767,16.4013,16.2579,16.2328,239.881,33.6098,99,99,99,0.0982,0.0702957746478873,0.0522203389830508,0.041103448275862,16.7486,16.4309,16.3008,0.10105,0.067056338028169,0.0484915254237288
ZTF,99,99,99,16.7767,16.0839,15.8535,15.7619,240.238,57.8673,99,99,99,0.0712,0.0504366197183098,0.0374802259887005,0.0295024630541871,16.755,16.1027,15.8589,0.0732999999999999,0.0478450704225352,0.0349943502824858
ZTF,99,99,99,16.9461,16.3227,16.0777,15.9904,264.315,67.7097,99,99,99,0.132,0.0940140845070422,0.0699604519774011,0.0557044334975369,16.9569,16.3366,16.0996,0.13575,0.0894788732394366,0.0649887005649717
ZTF,99,99,99,18.5979,17.8856,17.5764,17.462,256.854,46.9847,99,99,99,0.105,0.0742957746478873,0.0552203389830508,0.044103448275862,18.5814,17.8749,17.5936,0.108,0.071056338028169,0.0514915254237288
ZTF,99,99,99,16.7821,16.3729,16.2049,16.1598,257.156,28.6972,99,99,99,0.205,0.1454507042253521,0.1075706214689265,0.0855073891625615,16.7924,16.3945,16.2502,0.211,0.1383239436619718,0.1007344632768361
ZTF,99,99,99,17.9869,17.2765,16.9895,16.8636,243.751,20.5425,99,99,99,0.2282,0.1623098591549296,0.1203107344632768,0.095807881773399,17.9968,17.288,17.0262,0.2347999999999999,0.1545352112676056,0.1122316384180791
ZTF,99,99,99,16.8399,16.378,16.1851,16.1351,250.091,39.1295,99,99,99,0.0444,0.0317183098591549,0.0236101694915254,0.0189014778325123,16.8475,16.3935,16.2251,0.0456,0.0304225352112676,0.0217457627118644
ZTF,99,99,99,16.4432,16.2043,16.1074,16.0885,234.074,24.6668,99,99,99,0.1732,0.1237323943661972,0.0917005649717514,0.0726059113300492,16.4147,16.2468,16.1616,0.1783,0.1179014084507042,0.0854858757062146
ZTF,99,99,99,16.1775,15.7397,15.5453,15.4841,259.109,37.7281,99,99,99,0.1386,0.0980140845070422,0.0729604519774011,0.0580049261083743,16.1579,15.7621,15.5621,0.14265,0.0934788732394366,0.0679887005649717
ZTF,99,99,99,17.8039,17.1669,16.8962,16.7717,221.923,70.3731,99,99,99,0.0567999999999999,0.0405774647887324,0.0304802259887005,0.0242019704433497,17.8087,17.1789,16.9115,0.0584499999999999,0.0386338028169014,0.0279943502824858
ZTF,99,99,99,17.3513,16.9531,16.7751,16.731,257.677,58.3505,99,99,99,0.103,0.0732957746478873,0.0542203389830508,0.043103448275862,17.3492,16.9713,16.8047,0.106,0.070056338028169,0.0504915254237288
ZTF,99,99,99,17.8127,17.2531,17.0197,16.923,241.705,21.1329,99,99,99,0.2828,0.200887323943662,0.1489209039548022,0.1180098522167487,17.7811,17.2607,17.0402,0.2911999999999999,0.191169014084507,0.1389774011299435
ZTF,99,99,99,16.3878,16.0564,15.9704,15.9616,216.003,75.4409,99,99,99,0.1098,0.0781549295774648,0.0580903954802259,0.046103448275862,16.3784,16.1048,16.0173,0.11295,0.0742676056338028,0.0537401129943502
ZTF,99,99,99,17.164,16.705,16.5255,16.4559,259.901,50.8279,99,99,99,0.104,0.0741549295774648,0.0543502824858757,0.0434039408866995,17.1727,16.7269,16.5575,0.107,0.0702676056338028,0.0512429378531073
ZTF,99,99,99,16.4232,15.9704,15.7998,15.7644,246.806,30.2995,99,99,99,0.0828,0.0584366197183098,0.0433502824858757,0.0348029556650246,16.4061,15.9959,15.8451,0.0852,0.0558450704225352,0.0402429378531073
ZTF,99,99,99,16.7221,16.3233,16.1728,16.1331,254.308,21.1729,99,99,99,0.1972,0.1395915492957746,0.1035706214689265,0.0822068965517241,16.7047,16.3545,16.2114,0.2030499999999999,0.133112676056338,0.0967344632768361
ZTF,99,99,99,17.3078,16.6528,16.3921,16.2907,249.16,18.491,99,99,99,0.2636,0.187169014084507,0.1390508474576271,0.1104088669950738,17.3038,16.6774,16.4222,0.2714,0.1787464788732394,0.129728813559322
ZTF,99,99,99,15.5316,15.1012,14.9491,14.8925,241.311,19.9891,99,99,99,0.205,0.1464507042253521,0.1084406779661017,0.0862068965517241,15.5156,15.1314,14.984,0.211,0.1393239436619718,0.1009830508474576
ZTF,99,99,99,16.7936,16.2179,15.9952,15.9214,226.902,69.8981,99,99,99,0.0616,0.0435774647887324,0.0324802259887005,0.0255024630541871,16.7796,16.2347,16.0263,0.0634,0.0416338028169014,0.0299943502824858
ZTF,99,99,99,17.603,16.9188,16.6368,16.5281,250.088,27.6768,99,99,99,0.18,0.1285915492957746,0.0947005649717514,0.0756059113300492,17.6153,16.916,16.6281,0.18525,0.122112676056338,0.0884858757062146
ZTF,99,99,99,17.7816,17.0694,16.8087,16.7168,258.387,43.0775,99,99,99,0.0578,0.0415774647887324,0.0306101694915254,0.0242019704433497,17.767,17.0879,16.8225,0.0594499999999999,0.0396338028169014,0.0287457627118644
ZTF,99,99,99,17.8762,17.3174,17.0844,16.9887,243.238,76.892,99,99,99,0.1108,0.0791549295774648,0.0582203389830508,0.0464039408866995,17.9193,17.3429,17.0983,0.11395,0.0752676056338028,0.0544915254237288
ZTF,99,99,99,17.837,17.0869,16.8475,16.7451,221.109,77.9572,99,99,99,0.1184,0.0841549295774648,0.0620903954802259,0.0494039408866995,17.842,17.1053,16.8749,0.12185,0.0802676056338028,0.0577401129943502
ZTF,99,99,99,15.9536,15.6102,15.4818,15.454,237.117,24.919,99,99,99,0.1568,0.1118732394366197,0.0828305084745762,0.0653054187192118,15.9282,15.6404,15.5251,0.16145,0.1066901408450704,0.0772372881355932
ZTF,99,99,99,16.0152,15.6124,15.4608,15.4109,250.928,77.9212,99,99,99,0.1204,0.0860140845070422,0.0632203389830508,0.0504039408866995,16.0002,15.6343,15.4883,0.12385,0.0814788732394366,0.0594915254237288
ZTF,99,99,99,16.8302,16.4466,16.2742,16.2295,256.998,40.9651,99,99,99,0.0838,0.0594366197183098,0.0443502824858757,0.0348029556650246,16.8074,16.4606,16.2984,0.0862,0.0568450704225352,0.0412429378531073
ZTF,99,99,99,16.8413,16.4768,16.3509,16.3301,241.17,40.7728,99,99,99,0.0328,0.0237183098591549,0.0177401129943502,0.0139014778325123,16.8198,16.5013,16.3818,0.0337,0.0224225352112676,0.0164971751412429
ZTF,99,99,99,15.1319,14.815,14.7066,14.706,251.162,58.7205,99,99,99,0.0434,0.0307183098591549,0.0227401129943502,0.0179014778325123,15.1061,14.8518,14.7668,0.0446,0.0294225352112676,0.0214971751412429
ZTF,99,99,99,16.6569,16.2155,16.0603,16.0195,258.213,70.047,99,99,99,0.1222,0.0871549295774648,0.0649604519774011,0.0514039408866995,16.6529,16.2421,16.107,0.1258,0.0832676056338028,0.0599887005649717
ZTF,99,99,99,18.109,17.3859,17.1159,17.0035,242.033,58.1152,99,99,99,0.0454,0.0325774647887324,0.0237401129943502,0.0189014778325123,18.1209,17.4071,17.1693,0.0466,0.0306338028169014,0.0224971751412429
ZTF,99,99,99,16.9208,16.3695,16.1623,16.1167,252.931,63.68,99,99,99,0.076,0.0544366197183098,0.0403502824858757,0.0318029556650246,16.911,16.3895,16.2014,0.07825,0.0518450704225352,0.0372429378531073
ZTF,99,99,99,16.4282,15.9421,15.7514,15.6985,263.413,34.6223,99,99,99,0.127,0.0900140845070422,0.0669604519774011,0.0527044334975369,16.4231,15.9576,15.7807,0.13075,0.0854788732394366,0.0619887005649717
ZTF,99,99,99,16.1122,15.4768,15.2365,15.1379,227.713,17.4944,99,99,99,0.0732,0.0524366197183098,0.0384802259887005,0.0305024630541871,16.1032,15.502,15.2676,0.0752999999999999,0.0498450704225352,0.0359943502824858
ZTF,99,99,99,16.4077,15.9749,15.8181,15.7533,239.204,63.7169,99,99,99,0.0626,0.0445774647887324,0.0334802259887005,0.0262019704433497,16.3964,15.993,15.8388,0.0644,0.0426338028169014,0.0309943502824858
ZTF,99,99,99,15.6835,15.0793,14.8181,14.7173,252.504,59.9646,99,99,99,0.3282,0.2336056338028169,0.1725310734463276,0.1369113300492611,15.7015,15.0847,14.839,0.3378,0.2225915492957746,0.1607231638418079
ZTF,99,99,99,18.3692,17.6574,17.3857,17.2497,259.666,63.3506,99,99,99,0.0982,0.0702957746478873,0.0522203389830508,0.041103448275862,18.3708,17.6688,17.3808,0.10105,0.067056338028169,0.0484915254237288
ZTF,99,99,99,17.3787,16.89,16.6847,16.6119,256.224,41.1224,99,99,99,0.0906,0.0642957746478873,0.0473502824858757,0.0378029556650246,17.3813,16.9114,16.7139,0.09315,0.061056338028169,0.0442429378531073
ZTF,99,99,99,17.5558,16.9528,16.7125,16.6386,234.632,30.7532,99,99,99,0.079,0.0564366197183098,0.0414802259887005,0.0328029556650246,17.5451,16.9707,16.7503,0.08125,0.0538450704225352,0.0389943502824858
ZTF,99,99,99,16.5253,16.3161,16.2448,16.2383,243.997,55.1885,99,99,99,0.0192,0.0138591549295774,0.0098700564971751,0.0083004926108374,16.4989,16.3594,16.2979,0.0198,0.0132112676056338,0.0092485875706214
ZTF,99,99,99,17.0961,16.478,16.2492,16.1696,257.007,41.4429,99,99,99,0.0778,0.0554366197183098,0.0404802259887005,0.0325024630541871,17.1035,16.4872,16.275,0.0802,0.0528450704225352,0.0379943502824858
ZTF,99,99,99,17.8363,17.2268,17.0118,16.9296,227.835,62.5837,99,99,99,0.0588,0.0415774647887324,0.0306101694915254,0.0245024630541871,17.8378,17.2543,17.0301,0.06045,0.0396338028169014,0.0287457627118644
ZTF,99,99,99,15.7497,15.3919,15.2658,15.2405,242.146,28.9637,99,99,99,0.1222,0.0870140845070422,0.0640903954802259,0.0507044334975369,15.7309,15.4228,15.3061,0.1258,0.0824788732394366,0.0597401129943502
ZTF,99,99,99,17.145,16.8345,16.728,16.7071,217.872,75.3658,99,99,99,0.126,0.0900140845070422,0.066090395480226,0.0527044334975369,17.1195,16.8667,16.7335,0.12975,0.0854788732394366,0.0617401129943502
ZTF,99,99,99,17.3844,16.9875,16.8219,16.7707,241.828,41.7233,99,99,99,0.0356,0.0248591549295774,0.0187401129943502,0.0149014778325123,17.3532,17.0097,16.8499,0.0366499999999999,0.0242112676056338,0.0174971751412429
ZTF,99,99,99,16.778,16.3665,16.2248,16.1779,254.351,50.533,99,99,99,0.0624,0.0444366197183098,0.0326101694915254,0.0262019704433497,16.7713,16.3953,16.2542,0.06435,0.0418450704225352,0.0307457627118644
ZTF,99,99,99,17.0693,16.7069,16.5634,16.5415,240.229,24.6113,99,99,99,0.207,0.1474507042253521,0.1094406779661017,0.0865073891625615,17.0546,16.7441,16.6083,0.213,0.1403239436619718,0.1019830508474576
ZTF,99,99,99,16.7626,16.2885,16.1001,16.0483,249.937,30.3468,99,99,99,0.0894,0.0634366197183098,0.0473502824858757,0.0378029556650246,16.7632,16.3142,16.144,0.0921,0.0608450704225352,0.0442429378531073
