survey,DES-g,DES-r,DES-i,DES-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,DES-g_AV,DES-r_AV,DES-i_AV,DES-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,GAIA-g,GAIA-r,GAIA-b,GAIA-r_AV,GAIA-b_AV,GAIA-g_AV,GAIA_DES-g,GAIA_DES-r,GAIA_DES-i,GAIA_DES-z,SOURCEID
DES,16.7611,16.1056,15.8936,15.7733,16.7376,16.1543,15.9108,15.8138,43.521,-0.572272,0.199589,0.133634,0.0977081,0.0754788,0.1972,0.140451,0.103571,0.0822069,16.1844,15.5488,16.6393,0,0,0,16.7823,16.1078,15.8912,15.7686,2497892098192745600
DES,16.0519,15.2756,15.0291,14.8919,16.0137,15.3407,15.0436,14.9378,43.6806,0.243447,0.24834,0.166113,0.121719,0.0938676,0.2454,0.174169,0.129181,0.102409,15.3719,14.6921,15.884,0,0,0,16.0832,15.2774,15.0314,14.8835,2498244457309808384
DES,17.8276,16.9877,16.724,16.573,17.7891,17.0527,16.7535,16.6254,43.1923,0.177757,0.230756,0.154873,0.113382,0.0880204,0.228,0.16231,0.120311,0.0958079,17.0869,16.3931,17.6588,0,0,0,17.877,17.0017,16.7307,16.5594,2498157458452283136
DES,18.7559,18.2579,18.1149,18.0468,18.7192,18.2961,18.134,18.057,43.6961,-0.675791,0.20345,0.136394,0.0997081,0.0774024,0.201,0.142592,0.105571,0.0842069,18.3133,17.7741,18.6716,0,0,0,-999,-999,-999,-999,-999
DES,17.8836,17.1926,16.947,16.8235,17.8421,17.243,16.9684,16.8625,43.1293,-0.766195,0.20945,0.140634,0.103045,0.079326,0.207,0.147451,0.109441,0.0865074,17.2585,16.6061,17.7295,0,0,0,17.9187,17.2024,16.9526,16.7918,2497884843992798464
DES,15.8666,15.4154,15.291,15.233,15.8371,15.4421,15.2862,15.254,43.6987,0.284676,0.24834,0.167113,0.121719,0.0947912,0.2454,0.175169,0.129181,0.103108,15.4544,14.9374,15.7938,0,0,0,15.8651,15.4089,15.2843,15.2244,2498245178864311808
DES,18.8972,18.3174,18.139,18.0491,18.8646,18.3537,18.1636,18.0717,43.2223,0.39125,0.282369,0.189592,0.138394,0.107333,0.279,0.198887,0.146921,0.11701,18.3854,17.8176,18.7979,0,0,0,-999,-999,-999,-999,-999
DES,16.9863,16.4461,16.2612,16.1663,16.9538,16.4816,16.2702,16.2033,43.1525,0.46172,0.309675,0.207831,0.151731,0.117104,0.306,0.217746,0.160791,0.127611,16.497,15.9176,16.8835,0,0,0,16.9924,16.4517,16.2582,16.1595,2498307576149164160
DES,18.6663,18.1337,17.9749,17.8994,18.6273,18.176,17.9924,17.9232,42.733,0.280013,0.225895,0.151634,0.110382,0.0860968,0.2232,0.158451,0.117311,0.0935074,18.199,17.6266,18.5921,0,0,0,-999,-999,-999,-999,-999
DES,16.7579,16.2993,16.1646,16.1035,16.7319,16.3308,16.1679,16.1242,43.2392,0.382305,0.282369,0.189592,0.138394,0.107333,0.279,0.198887,0.146921,0.11701,16.3412,15.8128,16.6902,0,0,0,16.7717,16.2913,16.1521,16.1033,2498303173807318656
DES,16.7099,16.1897,16.039,15.9678,16.6652,16.2214,16.0457,15.9909,42.9328,0.262785,0.254201,0.170113,0.124719,0.0967148,0.2512,0.178169,0.132181,0.105108,16.2501,15.6941,16.623,0,0,0,16.7212,16.1897,16.0381,15.9648,2498210269370156672
DES,17.5196,16.6937,16.4458,16.3045,17.4644,16.754,16.4761,16.3541,43.1566,-0.277249,0.186005,0.124394,0.0907081,0.0706316,0.1838,0.130592,0.0965706,0.0769064,16.7948,16.1087,17.3431,0,0,0,17.5641,16.7028,16.4474,16.3165,2498103165770056576
DES,18.6763,18.009,17.7981,17.6788,18.6524,18.06,17.8175,17.7125,43.1626,0.732183,0.267785,0.179352,0.131056,0.101562,0.2646,0.188028,0.139051,0.110709,18.0876,17.4583,18.5541,0,0,0,-999,-999,-999,-999,-999
DES,16.0273,15.6249,15.513,15.4623,16.0058,15.6512,15.5121,15.4703,43.2353,0.12985,0.229895,0.154873,0.113382,0.0870968,0.2272,0.16231,0.120311,0.0948079,15.6557,15.1667,15.9768,0,0,0,16.0375,15.6217,15.5083,15.4625,2498154125557662592
DES,16.1435,15.4317,15.2093,15.0872,16.1098,15.4791,15.237,15.1321,43.2303,0.064843,0.215172,0.144634,0.105045,0.0812496,0.2126,0.151451,0.111441,0.0885074,15.5208,14.8669,15.9924,0,0,0,-999,-999,-999,-999,-999
DES,18.3159,17.8918,17.7632,17.7053,18.3054,17.9207,17.7658,17.7305,43.4307,-0.250398,0.229895,0.154634,0.112382,0.0870968,0.2272,0.161451,0.119311,0.0948079,17.9265,17.4102,18.275,0,0,0,-999,-999,-999,-999,-999
DES,17.708,16.9649,16.7372,16.608,17.6702,17.0231,16.765,16.661,43.791,-0.412679,0.234618,0.157113,0.114719,0.0890204,0.2318,0.165169,0.122181,0.0968079,17.049,16.403,17.548,0,0,0,17.7299,16.9663,16.7399,16.5991,2497923429978677760
DES,16.036,15.5242,15.3723,15.3094,15.9924,15.553,15.39,15.3379,43.7942,-0.240979,0.233756,0.156873,0.114719,0.0890204,0.231,0.16431,0.122181,0.0968079,15.5755,15.033,15.9537,0,0,0,-999,-999,-999,-999,-999
DES,15.9956,15.4791,15.3285,15.2488,15.963,15.5154,15.3358,15.28,43.3317,0.550852,0.277508,0.186352,0.136056,0.105409,0.2742,0.195028,0.144051,0.114709,15.529,14.9753,15.9085,0,0,0,16.0015,15.4708,15.321,15.2466,2498314826053954432
DES,16.7836,16.0224,15.7769,15.638,16.7409,16.0807,15.8044,15.6863,43.3825,0.239133,0.263924,0.177352,0.129719,0.100562,0.2608,0.186028,0.137181,0.109409,16.1182,15.4435,16.6146,0,0,0,16.8106,16.0276,15.7776,15.639,2498250298465355392
DES,18.5475,17.8915,17.6946,17.5917,18.4964,17.9299,17.7038,17.6504,42.9597,-0.17002,0.194727,0.130394,0.0957081,0.0735552,0.1924,0.136592,0.101571,0.0802069,17.9721,17.4015,18.4745,0,0,0,-999,-999,-999,-999,-999
DES,18.9066,18.2001,17.975,17.852,18.869,18.2416,17.9907,17.878,43.5064,0.162862,0.241618,0.162113,0.118719,0.0918676,0.2388,0.170169,0.126181,0.100108,18.2785,17.6197,18.7547,0,0,0,-999,-999,-999,-999,-999
DES,17.4298,16.9601,16.8236,16.7643,17.4098,16.9985,16.8326,16.7864,43.4344,0.275869,0.265924,0.178352,0.130056,0.100638,0.2628,0.187028,0.138051,0.109709,17.0081,16.486,17.3639,0,0,0,17.4475,16.9632,16.8304,16.7625,2498250848221147136
DES,16.2205,15.5313,15.2868,15.149,16.1837,15.5809,15.309,15.1855,43.399,0.0351101,0.236618,0.158873,0.116382,0.089944,0.2338,0.16631,0.123311,0.0978079,15.6022,14.9539,16.0857,0,0,0,16.2384,15.5261,15.2903,15.1402,2498141309375294080
DES,16.4443,16.0494,15.9262,15.8719,16.4194,16.0704,15.9279,15.8922,43.021,0.690174,0.251201,0.168113,0.122719,0.0947912,0.2482,0.176169,0.130181,0.103409,16.0743,15.5797,16.3879,0,0,0,16.4497,16.048,15.9291,15.8717,2498327298638956800
DES,18.237,17.4977,17.2658,17.1387,18.2097,17.548,17.2925,17.1805,43.7061,0.98877,0.298091,0.199831,0.145731,0.11318,0.2946,0.209746,0.154791,0.12331,17.5859,16.9323,18.1093,0,0,0,-999,-999,-999,-999,-999
DES,15.5282,15.0832,14.9718,14.9239,15.5066,15.1119,14.9768,14.9451,43.6212,-0.630354,0.20545,0.137634,0.100708,0.078326,0.203,0.144451,0.106571,0.0852069,15.1277,14.6238,15.462,0,0,0,15.5327,15.0812,14.9672,14.9268,2497843754040862080
DES,16.3911,15.7052,15.4944,15.3857,16.3468,15.7575,15.5132,15.4189,43.4117,0.101559,0.237618,0.159113,0.116382,0.089944,0.2348,0.167169,0.123311,0.0981084,15.7874,15.157,16.2592,0,0,0,16.4099,15.7021,15.4928,15.3756,2498142752484304384
DES,15.8385,15.2282,15.0489,14.9576,15.8017,15.2682,15.0681,14.9859,43.4392,0.0374817,0.246479,0.165873,0.120719,0.0937912,0.2436,0.17331,0.128181,0.102108,15.2979,14.706,15.7289,0,0,0,15.8483,15.222,15.0467,14.9463,2498141206296078848
DES,16.3698,15.8467,15.679,15.6073,16.3455,15.8825,15.6964,15.6373,43.597,-0.74507,0.20745,0.139634,0.102045,0.079326,0.205,0.146451,0.108441,0.0862069,15.9107,15.3416,16.2753,0,0,0,16.3806,15.8386,15.6827,15.5938,2497838978037234048
DES,16.9434,16.3277,16.1274,16.0185,16.9099,16.3559,16.1479,16.0628,43.0972,-0.736526,0.20645,0.138634,0.101045,0.078326,0.204,0.145451,0.107441,0.0855074,16.3979,15.793,16.8499,0,0,0,16.9766,16.3322,16.1419,16.0291,2497885191885316864
DES,15.9286,15.2492,15.0025,14.8695,15.8929,15.2935,15.0289,14.9142,43.7592,0.142692,0.238618,0.160113,0.117382,0.090944,0.2358,0.168169,0.124311,0.0988079,15.3164,14.6692,15.8002,0,0,0,15.9535,15.2362,15.008,14.8747,2498234080668843392
DES,15.6763,15.191,15.055,14.9942,15.6505,15.2216,15.0675,15.0182,42.7361,0.376688,0.234756,0.157873,0.115382,0.0890204,0.232,0.16531,0.122311,0.0971084,15.2413,14.7117,15.6048,0,0,0,15.6897,15.1833,15.0513,14.9935,2498221092687702016
DES,16.9589,16.3192,16.114,15.9993,16.9192,16.3684,16.1338,16.0478,43.4091,0.522988,0.284369,0.190592,0.139394,0.108333,0.281,0.199887,0.147921,0.11801,16.3911,15.7728,16.8498,0,0,0,-999,-999,-999,-999,-999
DES,17.7758,17.0039,16.7616,16.6297,17.738,17.0523,16.7871,16.6858,43.7446,-0.381261,0.236618,0.158873,0.115719,0.089944,0.2338,0.16631,0.123181,0.0978079,17.0934,16.4171,17.6347,0,0,0,17.8284,17.0123,16.756,16.6217,2497924533785784448
DES,16.8233,16.1986,16.0086,15.912,16.7874,16.2408,16.0245,15.9414,42.6609,-0.0226323,0.225895,0.151634,0.110382,0.0860968,0.2232,0.158451,0.117311,0.0935074,16.2724,15.6744,16.7024,0,0,0,-999,-999,-999,-999,-999
DES,15.4363,14.9386,14.7791,14.707,15.4126,14.9674,14.7883,14.7352,42.9139,0.354341,0.284369,0.190592,0.139394,0.108333,0.281,0.199887,0.147921,0.11801,14.9811,14.4349,15.3519,0,0,0,15.4441,14.9338,14.778,14.7034,2498222982473310848
DES,18.0299,17.2512,16.9874,16.838,17.9767,17.3068,17.0106,16.8849,42.6668,-0.0846766,0.217172,0.145634,0.106382,0.0822496,0.2146,0.152451,0.113311,0.0895074,17.3708,16.6633,17.8763,0,0,0,-999,-999,-999,-999,-999
DES,15.7723,15.1028,14.8734,14.7504,15.7377,15.1561,14.8889,14.7877,42.613,0.208316,0.219172,0.146873,0.107382,0.0831732,0.2166,0.15431,0.114311,0.0905074,15.1723,14.5325,15.6497,0,0,0,15.7968,15.0943,14.8698,14.7416,2498191508952976512
DES,15.3427,14.8837,14.7725,14.7193,15.3177,14.9091,14.7736,14.7369,42.7456,0.207457,0.223034,0.149634,0.109045,0.0841732,0.2204,0.156451,0.115441,0.0918079,14.9345,14.4235,15.2809,0,0,0,-999,-999,-999,-999,-999
DES,17.2106,16.6341,16.4675,16.3841,17.1782,16.6742,16.4803,16.4241,43.1867,-0.731211,0.20945,0.140634,0.103045,0.079326,0.207,0.147451,0.109441,0.0865074,16.7031,16.1302,17.1215,0,0,0,17.2208,16.6382,16.464,16.3752,2497884740913588864
DES,18.161,17.7447,17.6102,17.5455,18.122,17.7743,17.6124,17.5554,43.7134,0.325861,0.251201,0.168113,0.122719,0.0947912,0.2482,0.176169,0.130181,0.103409,17.7749,17.2832,18.0677,0,0,0,-999,-999,-999,-999,-999
DES,18.151,17.6945,17.559,17.5003,18.1314,17.7341,17.5624,17.5086,43.7174,0.32666,0.251201,0.168113,0.122719,0.0947912,0.2482,0.176169,0.130181,0.103409,17.7335,17.2357,18.1016,0,0,0,-999,-999,-999,-999,-999
DES,18.122,17.5605,17.3801,17.2896,18.0803,17.604,17.4018,17.3192,43.769,0.310519,0.24834,0.166113,0.121719,0.0938676,0.2454,0.174169,0.129181,0.102409,17.6172,17.0472,18.0166,0,0,0,18.1573,17.5777,17.3783,17.3331,2498246548958242944
DES,17.4865,17.1732,17.0767,17.0408,17.4666,17.1973,17.0833,17.0685,43.3736,-0.22458,0.245479,0.164873,0.120719,0.0928676,0.2426,0.17231,0.128181,0.101108,17.1746,16.7381,17.465,0,0,0,17.516,17.1838,17.0913,17.0685,2497939888293530624
DES,17.0524,16.6325,16.5101,16.464,17.0332,16.6598,16.5181,16.4874,43.7987,0.376932,0.251201,0.168113,0.123056,0.0957148,0.2482,0.176169,0.131051,0.104108,16.6696,16.1859,17.0094,0,0,0,17.0707,16.6422,16.5223,16.4613,2498247407951709824
DES,18.4478,17.903,17.7553,17.6893,18.4087,17.9422,17.7614,17.7096,43.3041,0.493324,0.284369,0.190592,0.139394,0.108333,0.281,0.199887,0.147921,0.117709,17.9767,17.4198,18.4063,0,0,0,-999,-999,-999,-999,-999
DES,18.4297,17.8261,17.6683,17.5682,18.5044,18.0189,17.7206,17.6947,43.8037,-0.454557,0.225034,0.150873,0.110382,0.0851732,0.2224,0.15831,0.117311,0.0928079,17.9193,17.3289,18.3102,0,0,0,-999,-999,-999,-999,-999
DES,18.0745,17.4935,17.2902,17.1838,18.0755,17.5307,17.2947,17.2204,42.969,-0.10843,0.211311,0.141634,0.103045,0.0802496,0.2088,0.148451,0.109441,0.0875074,17.5478,16.9571,17.9841,0,0,0,18.1167,17.4915,17.3122,17.129,2498120964114583552
DES,16.4374,16.0099,15.8756,15.8203,16.4151,16.0397,15.8902,15.8422,43.2113,0.0782504,0.224034,0.150634,0.110045,0.0850968,0.2214,0.157451,0.116441,0.0928079,16.0432,15.5425,16.3709,0,0,0,-999,-999,-999,-999,-999
DES,16.3246,15.8148,15.6255,15.5269,16.3005,15.8523,15.6358,15.5687,43.5088,-0.121918,0.235756,0.158113,0.115719,0.089944,0.233,0.166169,0.123181,0.0978079,15.8508,15.2859,16.2424,0,0,0,-999,-999,-999,-999,-999
DES,16.361,15.5392,15.3061,15.1613,16.3238,15.6053,15.3282,15.2111,43.3602,0.561583,0.277508,0.186352,0.136056,0.105409,0.2742,0.195028,0.144051,0.114709,15.6436,14.9615,16.1748,0,0,0,16.3834,15.5372,15.3039,15.1504,2498314890478219264
DES,16.1495,15.6883,15.5614,15.5042,16.1246,15.7239,15.5733,15.5268,43.8021,-0.222471,0.231895,0.155873,0.113719,0.0880204,0.2292,0.16331,0.121181,0.0958079,15.7346,15.2244,16.0887,0,0,0,16.164,15.6892,15.5691,15.5058,2497930752898396160
DES,18.3784,17.9814,17.8534,17.8015,18.3292,18.0061,17.8632,17.8055,43.2681,0.168561,0.237618,0.159113,0.116382,0.089944,0.2348,0.167169,0.123311,0.0981084,18.0167,17.5466,18.3207,0,0,0,-999,-999,-999,-999,-999
DES,17.5266,16.9617,16.7771,16.6849,17.4944,17.0209,16.7876,16.7119,43.4269,0.256467,0.260063,0.174352,0.127719,0.0986384,0.257,0.183028,0.135181,0.107409,17.026,16.4354,17.4366,0,0,0,17.5428,16.966,16.7839,16.6708,2498250607702979328
DES,15.6932,15.0204,14.7881,14.6585,15.6558,15.0724,14.8177,14.7008,43.7971,-0.438784,0.229756,0.153873,0.112382,0.0870968,0.227,0.16131,0.119311,0.0948079,15.0882,14.4499,15.5638,0,0,0,15.7142,15.0194,14.7865,14.653,2497876395792303488
DES,16.3783,15.9498,15.8196,15.774,16.3534,15.9908,15.8324,15.7955,43.283,0.184019,0.24434,0.163873,0.119719,0.0928676,0.2414,0.17131,0.127181,0.101108,15.99,15.4867,16.3178,0,0,0,16.3811,15.9424,15.8254,15.774,2498158764122338816
DES,16.2795,15.7014,15.5245,15.4224,16.2514,15.7445,15.5302,15.4433,43.3481,0.224767,0.262063,0.176113,0.128719,0.0996384,0.259,0.184169,0.136181,0.108409,15.7637,15.1798,16.1813,0,0,0,16.3003,15.6936,15.5199,15.4174,2498250195386120576
DES,18.9425,18.2929,18.0798,17.9618,18.8742,18.3179,18.1019,18.0128,43.5161,-0.343791,0.211311,0.141634,0.103045,0.0802496,0.2088,0.148451,0.109441,0.0875074,18.3694,17.726,18.7752,0,0,0,-999,-999,-999,-999,-999
DES,17.0741,16.4571,16.2574,16.1577,17.0347,16.5029,16.2717,16.197,42.6324,0.330254,0.234756,0.157873,0.115382,0.0890204,0.232,0.16531,0.122311,0.0971084,16.5264,15.9255,16.9721,0,0,0,17.1077,16.4655,16.2683,16.1544,2498219714003020672
DES,18.8971,18.5148,18.382,18.3145,18.8333,18.5286,18.3511,18.2408,42.8078,0.298818,0.230756,0.154873,0.113382,0.0880204,0.228,0.16231,0.120311,0.0958079,18.5415,17.99,18.9142,0,0,0,-999,-999,-999,-999,-999
DES,16.8402,16.2419,16.0686,15.9814,16.8035,16.2838,16.077,16.0104,43.1594,0.625826,0.278508,0.187352,0.136394,0.105486,0.2752,0.196028,0.144921,0.11501,16.3149,15.7284,16.7428,0,0,0,16.8554,16.2471,16.0702,15.9973,2498323068095961600
DES,16.3634,15.6475,15.4222,15.3006,16.3213,15.6927,15.4455,15.3437,43.2505,0.62056,0.276508,0.185352,0.135394,0.105409,0.2732,0.194028,0.143921,0.114709,15.7363,15.0801,16.2117,0,0,0,-999,-999,-999,-999,-999
DES,18.4996,17.648,17.3806,17.2218,18.4547,17.7235,17.4019,17.2723,43.548,0.324605,0.25234,0.169113,0.123719,0.0957912,0.2494,0.177169,0.131181,0.104409,17.746,17.0595,18.3136,0,0,0,-999,-999,-999,-999,-999
DES,18.1366,17.6426,17.4853,17.4146,18.0847,17.6936,17.4889,17.4141,43.4342,0.4699,0.28923,0.193592,0.141731,0.109333,0.2858,0.202887,0.150791,0.11931,17.6923,17.1446,18.072,0,0,0,-999,-999,-999,-999,-999
DES,15.8883,15.4856,15.3778,15.3435,15.8504,15.5101,15.3817,15.3577,43.0763,0.242843,0.232756,0.156873,0.114382,0.0880204,0.23,0.16431,0.121311,0.0961084,15.5176,15.0359,15.8298,0,0,0,-999,-999,-999,-999,-999
DES,17.8269,17.1463,16.9113,16.776,17.7862,17.1889,16.9159,16.8226,42.8571,0.290601,0.244479,0.164113,0.119719,0.0928676,0.2416,0.172169,0.127181,0.101108,17.2426,16.5669,17.6979,0,0,0,17.8673,17.156,16.9142,16.7504,2498216522842499840
DES,16.5526,16.1073,15.9772,15.918,16.5227,16.1455,15.9846,15.9384,43.4941,0.436216,0.29223,0.196592,0.143394,0.111256,0.2888,0.205887,0.151921,0.12101,16.1461,15.6242,16.4846,0,0,0,16.5753,16.105,15.9639,15.9,2498262427452970240
DES,16.2477,15.6053,15.4059,15.3044,16.206,15.6447,15.4228,15.3426,43.0264,0.270917,0.255201,0.171113,0.125056,0.0967148,0.2522,0.179169,0.133051,0.105409,15.6798,15.0699,16.125,0,0,0,16.2576,15.6046,15.4025,15.3165,2498209719614339712
DES,18.3157,17.9736,17.8684,17.8319,18.2762,18.0116,17.8828,17.8327,43.7902,-0.857291,0.214311,0.143873,0.105045,0.0812496,0.2118,0.15131,0.111441,0.0885074,17.9869,17.5199,18.3118,0,0,0,-999,-999,-999,-999,-999
DES,15.4842,15.0335,14.9146,14.865,15.4598,15.063,14.9165,14.8793,42.7514,0.0752543,0.233756,0.156873,0.114382,0.0890204,0.231,0.16431,0.121311,0.0968079,15.0816,14.5665,15.4218,0,0,0,-999,-999,-999,-999,-999
DES,15.6745,14.996,14.832,14.7334,15.6363,15.0456,14.841,14.7644,43.5116,0.116142,0.24934,0.167113,0.121719,0.0947912,0.2464,0.175169,0.129181,0.103108,15.0904,14.4819,15.5397,0,0,0,15.6931,14.9937,14.8256,14.7226,2498235764296006784
DES,18.3272,17.7699,17.6146,17.5273,18.2799,17.7801,17.5597,17.4237,43.1284,-0.316555,0.180144,0.120394,0.088371,0.0686316,0.178,0.126592,0.0937006,0.0746059,17.8528,17.2687,18.2829,0,0,0,-999,-999,-999,-999,-999
DES,17.2814,16.8213,16.6927,16.6287,17.2429,16.8446,16.6932,16.647,42.7861,0.170876,0.224034,0.150634,0.110045,0.0850968,0.2214,0.157451,0.116441,0.0928079,16.8701,16.358,17.2154,0,0,0,-999,-999,-999,-999,-999
DES,18.2192,17.7083,17.5497,17.472,18.1889,17.7359,17.553,17.5132,43.3853,0.711189,0.273646,0.183592,0.134394,0.104486,0.2704,0.192887,0.142921,0.113709,17.759,17.2204,18.125,0,0,0,-999,-999,-999,-999,-999
DES,18.9391,18.252,18.0181,17.8882,18.9013,18.3014,18.0435,17.9297,43.1406,-0.752129,0.20945,0.140634,0.103045,0.079326,0.207,0.147451,0.109441,0.0865074,18.3289,17.6549,18.8333,0,0,0,-999,-999,-999,-999,-999
DES,17.3008,16.7938,16.6441,16.5735,17.2703,16.8312,16.6481,16.5982,43.609,0.323549,0.24934,0.167113,0.122056,0.0947912,0.2464,0.175169,0.130051,0.103108,16.8497,16.3054,17.225,0,0,0,17.3213,16.8084,16.6469,16.5779,2498257685809078400
DES,17.4065,16.9567,16.827,16.7676,17.3544,16.9883,16.8276,16.7886,43.7402,0.309666,0.24834,0.166873,0.121719,0.0947912,0.2454,0.17431,0.129181,0.103108,16.9975,16.4814,17.3411,0,0,0,17.4144,16.9668,16.823,16.761,2498245144504571392
DES,18.989,18.204,17.9233,17.7631,18.951,18.277,17.9526,17.8294,43.3281,0.719983,0.274646,0.184352,0.134394,0.104486,0.2714,0.193028,0.142921,0.113709,18.2844,17.6216,18.8549,0,0,0,-999,-999,-999,-999,-999
DES,17.5713,16.8563,16.596,16.4488,17.5328,16.9139,16.6243,16.4943,43.3296,0.724491,0.273646,0.183352,0.134056,0.103486,0.2704,0.192028,0.142051,0.112709,16.9264,16.2626,17.4313,0,0,0,17.5937,16.861,16.5932,16.4493,2498330524159207552
DES,18.8247,18.2007,17.9945,17.8834,18.7889,18.2444,18.0119,17.9209,43.3973,0.746383,0.275508,0.184352,0.135056,0.104486,0.2722,0.193028,0.143051,0.113709,18.2697,17.6519,18.6747,0,0,0,-999,-999,-999,-999,-999
DES,16.8422,16.33,16.1744,16.0978,16.8264,16.3666,16.186,16.1256,43.6636,0.665536,0.29223,0.195831,0.143394,0.111256,0.2888,0.205746,0.151921,0.12101,16.3842,15.8347,16.7644,0,0,0,16.8606,16.3304,16.1811,16.0932,2498337400402081920
DES,17.907,17.3812,17.2249,17.1603,17.8759,17.4166,17.2279,17.1834,43.7411,0.405016,0.256063,0.171352,0.125719,0.0967148,0.253,0.180028,0.133181,0.105409,17.4397,16.897,17.8146,0,0,0,17.9085,17.3858,17.2418,17.1832,2498248541823080960
DES,18.0949,17.6222,17.4765,17.4066,18.0748,17.6407,17.4785,17.438,43.3479,0.484381,0.285369,0.191592,0.140394,0.108333,0.282,0.200887,0.148921,0.11801,17.6707,17.1483,18.0248,0,0,0,-999,-999,-999,-999,-999
DES,18.2765,17.8161,17.6729,17.6096,18.2602,17.8497,17.6822,17.6467,43.6326,-0.930522,0.217172,0.145873,0.107045,0.0822496,0.2146,0.15331,0.113441,0.0898079,17.8599,17.3494,18.2206,0,0,0,-999,-999,-999,-999,-999
DES,18.3827,17.964,17.851,17.8066,18.3043,17.9699,17.8472,17.7855,43.2261,-0.606563,0.211311,0.141634,0.103708,0.0802496,0.2088,0.148451,0.109571,0.0875074,18.0216,17.4978,18.3766,0,0,0,-999,-999,-999,-999,-999
DES,18.2697,17.4394,17.1543,16.9904,18.2496,17.4975,17.191,17.0459,42.8048,-0.384217,0.181144,0.121394,0.0887081,0.068708,0.179,0.127592,0.0945706,0.0749064,17.5282,16.8266,18.1117,0,0,0,18.3264,17.454,17.1643,16.9793,2498096981017127680
DES,18.7527,18.1217,17.9064,17.7908,18.713,18.1698,17.9306,17.827,43.4998,-0.917242,0.199728,0.134394,0.0977081,0.0754788,0.1974,0.140592,0.103571,0.0822069,18.1928,17.6046,18.6686,0,0,0,-999,-999,-999,-999,-999
DES,16.3455,15.9062,15.7737,15.7146,16.3211,15.9369,15.7819,15.7309,43.6434,-0.371716,0.218172,0.146634,0.107045,0.0831732,0.2156,0.153451,0.113441,0.0905074,15.9418,15.4339,16.2847,0,0,0,-999,-999,-999,-999,-999
DES,16.8358,16.3525,16.198,16.1245,16.8046,16.3869,16.2042,16.1527,43.8031,0.285608,0.24634,0.165113,0.120719,0.0937912,0.2434,0.173169,0.128181,0.102108,16.3983,15.8601,16.7602,0,0,0,16.8443,16.363,16.1898,16.122,2498243319142833152
DES,17.7525,16.954,16.6735,16.5188,17.7233,17.0188,16.6931,16.5721,42.3375,-0.106929,0.167421,0.112155,0.0820339,0.0638608,0.1654,0.117732,0.0868305,0.0693054,17.0335,16.332,17.5416,0,0,0,17.7513,16.9597,16.6654,16.5115,2498178757194638080
DES,17.0318,16.3433,16.1279,16.0104,17.0011,16.3998,16.1483,16.0502,43.4446,-0.216094,0.235618,0.157873,0.115382,0.0890204,0.2328,0.16531,0.122311,0.0971084,16.4268,15.7851,16.9042,0,0,0,17.0475,16.3392,16.1268,15.9888,2497939613415829120
DES,16.264,15.6345,15.439,15.3362,16.2359,15.6804,15.4569,15.3753,43.3329,-0.968608,0.193727,0.130394,0.0947081,0.0735552,0.1914,0.136592,0.100571,0.0802069,15.707,15.1022,16.1472,0,0,0,16.2679,15.6397,15.4386,15.3379,2497827982920987520
DES,15.6788,15.204,15.0732,15.0076,15.6454,15.2399,15.0755,15.0333,43.4571,0.673805,0.278508,0.186592,0.136394,0.105486,0.2752,0.195887,0.144921,0.11501,15.2488,14.7197,15.594,0,0,0,15.6743,15.2037,15.0614,14.9967,2498317780991446912
DES,17.2313,16.6129,16.387,16.2676,17.1712,16.6419,16.3612,16.3008,42.4986,-0.257382,0.186005,0.124394,0.091371,0.0706316,0.1838,0.130592,0.0967006,0.0769064,16.6735,16.0481,17.1043,0,0,0,-999,-999,-999,-999,-999
DES,15.6785,15.1525,15.0066,14.9258,15.6398,15.1789,15.0091,14.9575,42.8301,-0.226698,0.199589,0.133634,0.0977081,0.0754788,0.1972,0.140451,0.103571,0.0822069,15.2081,14.6551,15.5884,0,0,0,15.6915,15.1425,14.9995,14.9306,2498118219631095296
DES,15.7863,15.3362,15.2147,15.1601,15.7541,15.3552,15.2149,15.1798,42.8319,-0.229079,0.199589,0.133634,0.0977081,0.0754788,0.1972,0.140451,0.103571,0.0822069,15.3769,14.8639,15.7181,0,0,0,15.7968,15.3246,15.2047,15.1521,2498118215335476096
DES,15.9924,15.5515,15.4217,15.3669,15.9768,15.5881,15.4344,15.3963,43.5581,-0.685955,0.20645,0.138634,0.101045,0.078326,0.204,0.145451,0.107441,0.0855074,15.5911,15.0759,15.9325,0,0,0,-999,-999,-999,-999,-999
DES,16.1655,15.7528,15.6599,15.6153,16.1339,15.7817,15.6605,15.6249,43.4353,-0.374061,0.212311,0.142634,0.104045,0.080326,0.2098,0.149451,0.110441,0.0875074,15.7924,15.3036,16.1125,0,0,0,16.1748,15.7513,15.6479,15.6031,2497932986281398528
DES,16.1382,15.6521,15.5041,15.4481,16.1165,15.6801,15.5218,15.4754,43.1283,-0.376562,0.188005,0.126394,0.092371,0.0715552,0.1858,0.132592,0.0977006,0.0779064,15.6996,15.1734,16.0658,0,0,0,16.1517,15.653,15.5185,15.4535,2498099905890572928
