survey,CFA4P1-B,CFA4P1-V,CFA4P1-r,CFA4P1-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,CFA4P1-B_AV,CFA4P1-V_AV,CFA4P1-r_AV,CFA4P1-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,SOURCEID,GAIA_CFA4P1-B,GAIA_CFA4P1-V,GAIA_CFA4P1-r,GAIA_CFA4P1-i
CFA4,17.6629,16.9928,16.777,16.6068,17.1871,16.7441,16.5851,16.5339,36.4434,41.8447,0.20549,0.157465,0.128515,0.0948305,0.1828,0.129732,0.0965706,0.0769064,-999,-999,-999,-999,-999
CFA4,15.9635,15.207,14.9506,14.7329,15.5018,14.9736,14.7703,14.7012,36.44,41.913,0.20749,0.158465,0.129515,0.0951186,0.1838,0.130732,0.0967006,0.0769064,-999,-999,-999,-999,-999
CFA4,18.4404,17.8391,17.7098,17.5442,18.244,17.8948,17.7979,17.8248,36.4174,41.8348,0.204724,0.157369,0.128239,0.0941186,0.182,0.129592,0.0957006,0.0759064,-999,-999,-999,-999,-999
CFA4,17.1512,16.2311,15.8902,15.6372,16.5969,15.9341,15.6921,15.6034,36.4131,41.8679,0.20549,0.157369,0.128239,0.0941186,0.182,0.129592,0.0957006,0.0759064,-999,-999,-999,-999,-999
CFA4,17.9581,17.4293,17.2615,17.1334,17.5972,17.2576,17.1286,17.111,36.4094,41.8947,0.20649,0.158465,0.129239,0.0948305,0.1838,0.130592,0.0965706,0.0769064,339087839818227328,17.8441,17.4277,17.2486,17.1383
CFA4,17.2293,16.6856,16.519,16.3897,16.9153,16.5783,16.4698,16.4519,36.409,41.7871,0.20649,0.158369,0.129239,0.0948305,0.183,0.130592,0.0965706,0.0769064,339084167623428608,17.1764,16.7386,16.5916,16.4777
CFA4,18.2508,17.3633,17.0919,16.9097,17.6834,17.1227,16.9522,16.9044,36.4062,41.8516,0.20549,0.157369,0.128239,0.0941186,0.182,0.129592,0.0957006,0.0759064,-999,-999,-999,-999,-999
CFA4,18.1273,17.5446,17.3694,17.217,17.7366,17.3518,17.2133,17.1793,36.4033,41.7651,0.20649,0.158465,0.129515,0.0951186,0.1838,0.130732,0.0967006,0.0769064,-999,-999,-999,-999,-999
CFA4,18.4228,17.8299,17.6675,17.5217,18.027,17.6687,17.5399,17.5209,36.4016,41.8549,0.20549,0.157369,0.128239,0.0941186,0.182,0.129592,0.0957006,0.0759064,-999,-999,-999,-999,-999
CFA4,18.4009,17.8693,17.6813,17.5519,18.0184,17.6981,17.5825,17.5764,36.4003,41.9128,0.20749,0.159465,0.130239,0.0958305,0.1848,0.131592,0.0975706,0.0769064,-999,-999,-999,-999,-999
CFA4,17.3584,16.7171,16.497,16.327,16.9799,16.5356,16.3969,16.3723,36.3907,41.8274,0.204724,0.157369,0.128239,0.0941186,0.182,0.129592,0.0957006,0.0759064,-999,-999,-999,-999,-999
CFA4,17.7383,17.1556,16.9996,16.9201,17.5028,17.146,17.0137,17.0082,36.3887,41.7595,0.20649,0.158465,0.129515,0.0951186,0.1838,0.130732,0.0967006,0.0769064,339082445341024768,17.7939,17.3043,17.1604,17.0385
CFA4,18.1788,17.2327,16.9069,16.6501,17.5719,16.9027,16.6649,16.5712,36.3841,41.7852,0.20549,0.157465,0.128515,0.0948305,0.1828,0.129732,0.0965706,0.0766059,-999,-999,-999,-999,-999
CFA4,15.9123,15.4067,15.2624,15.1425,15.6184,15.3002,15.1894,15.1761,36.3829,41.9106,0.20749,0.159465,0.130239,0.0958305,0.1848,0.131592,0.0975706,0.0769064,-999,-999,-999,-999,-999
CFA4,16.8229,16.1733,15.982,15.8221,16.4086,16.0032,15.8449,15.813,36.3816,41.8643,0.20649,0.158465,0.129239,0.0951186,0.1838,0.130592,0.0967006,0.0769064,-999,-999,-999,-999,-999
CFA4,17.8665,17.0895,16.8096,16.6175,17.3301,16.8115,16.6292,16.5613,36.3813,41.8157,0.20549,0.157369,0.128239,0.0941186,0.182,0.129592,0.0957006,0.0759064,-999,-999,-999,-999,-999
CFA4,16.6634,15.8845,15.6142,15.3941,16.175,15.629,15.4068,15.3372,36.3798,41.8096,0.20549,0.157369,0.128239,0.0941186,0.182,0.129592,0.0957006,0.0759064,-999,-999,-999,-999,-999
CFA4,17.8821,17.2752,17.0989,16.9629,17.4531,17.0566,16.9253,16.9137,36.3751,41.8524,0.20649,0.158465,0.129239,0.0951186,0.1838,0.130592,0.0967006,0.0769064,-999,-999,-999,-999,-999
CFA4,18.3811,17.6562,17.4596,17.3316,18.0017,17.5773,17.4383,17.3968,36.3747,41.8914,0.207256,0.158465,0.129515,0.0951186,0.1838,0.130732,0.0967006,0.0769064,339087702379264768,18.3522,17.7943,17.601,17.4398
CFA4,17.96,17.4293,17.2722,17.1354,17.6018,17.2941,17.1875,17.1101,36.3744,41.8057,0.20549,0.157369,0.128239,0.0941186,0.182,0.129592,0.0957006,0.0759064,-999,-999,-999,-999,-999
CFA4,16.4912,15.7291,15.4609,15.2458,16.0595,15.518,15.309,15.2505,36.372,41.9258,0.210256,0.160561,0.131239,0.0968305,0.1866,0.132592,0.0985706,0.0779064,-999,-999,-999,-999,-999
CFA4,18.4716,17.6769,17.3863,17.1639,17.941,17.525,17.4087,17.2631,36.3719,41.8177,0.20549,0.157369,0.128239,0.0941186,0.182,0.129592,0.0957006,0.0759064,-999,-999,-999,-999,-999
CFA4,17.5356,16.859,16.6485,16.4443,17.3175,17.0048,16.8802,16.7716,36.3682,41.9007,0.20949,0.160465,0.131239,0.0961186,0.1858,0.132592,0.0977006,0.0779064,339087706676468096,17.7463,17.3775,17.2141,17.0675
CFA4,16.0572,15.4122,15.2081,15.0487,15.6469,15.215,15.061,15.0288,36.3628,41.8467,0.20649,0.158465,0.129239,0.0951186,0.1838,0.130592,0.0967006,0.0769064,339087466158305792,15.9449,15.4099,15.2074,15.0636
CFA4,18.2934,17.6335,17.4167,17.2301,17.8455,17.5908,17.4395,17.3194,36.358,41.8335,0.20549,0.157369,0.128239,0.0941186,0.182,0.129592,0.0957006,0.0759064,-999,-999,-999,-999,-999
CFA4,16.7702,16.1066,15.8812,15.7104,16.3214,15.862,15.6911,15.6356,36.3554,41.7948,0.20549,0.157369,0.128239,0.0941186,0.182,0.129592,0.0957006,0.0759064,-999,-999,-999,-999,-999
CFA4,16.071,15.2457,14.9465,14.704,15.5843,14.9881,14.7516,14.6584,36.3539,41.8834,0.207256,0.158465,0.129515,0.0951186,0.1838,0.130732,0.0967006,0.0769064,-999,-999,-999,-999,-999
CFA4,18.5145,17.915,17.7505,17.571,18.154,17.8646,17.7383,17.7242,36.3522,41.8745,0.207256,0.158465,0.129515,0.0951186,0.1838,0.130732,0.0967006,0.0769064,-999,-999,-999,-999,-999
CFA4,15.6403,15.0371,14.8608,14.7207,15.2529,14.8905,14.7517,14.7176,36.3503,41.7776,0.20549,0.157369,0.128515,0.0941186,0.182,0.129732,0.0957006,0.0759064,-999,-999,-999,-999,-999
CFA4,17.2634,16.6826,16.5084,16.3457,16.8897,16.5331,16.3938,16.357,36.3499,41.7641,0.20549,0.157369,0.128515,0.0941186,0.182,0.129732,0.0957006,0.0759064,-999,-999,-999,-999,-999
CFA4,16.8458,16.0558,15.794,15.5981,16.3596,15.8068,15.6362,15.5879,36.3495,41.8901,0.207256,0.158465,0.129515,0.0951186,0.1838,0.130732,0.0967006,0.0769064,339088428230975744,16.7391,16.075,15.8055,15.6282
CFA4,18.6002,17.6801,17.2858,17.0258,17.943,17.2604,16.9963,16.8826,36.3389,41.811,0.20549,0.157369,0.128239,0.0941186,0.182,0.129592,0.0957006,0.0759064,339085846954196480,18.44,17.6307,17.2707,16.9984
CFA4,17.5879,16.7607,16.4381,16.1874,17.1455,16.5509,16.3265,16.2428,36.3355,41.8662,0.20749,0.159465,0.130239,0.0958305,0.1848,0.131592,0.0975706,0.0769064,339088290792024832,17.5372,16.8422,16.5384,16.3227
CFA4,15.4808,14.9864,14.8507,14.7284,15.1816,14.8877,14.767,14.7631,36.3281,41.9098,0.210256,0.160561,0.131239,0.0968305,0.1866,0.132592,0.0985706,0.0779064,339088496950450432,15.4025,15.0106,14.8674,14.77
CFA4,18.5313,17.7515,17.5133,17.3246,18.0272,17.5162,17.3059,17.2385,36.3276,41.8384,0.20649,0.158465,0.129239,0.0951186,0.1838,0.130592,0.0967006,0.0769064,-999,-999,-999,-999,-999
CFA4,17.7916,17.4106,17.2279,17.216,18.4819,18.0384,17.8819,17.843,36.3145,41.833,0.20649,0.158465,0.129239,0.0951186,0.1838,0.130592,0.0967006,0.0769064,-999,-999,-999,-999,-999
CFA4,16.2991,15.5927,15.3683,15.1924,15.8377,15.3554,15.1764,15.1385,36.3142,41.8029,0.205724,0.157465,0.128515,0.0948305,0.1828,0.129732,0.0965706,0.0769064,339085885610346880,16.1498,15.56,15.3299,15.1658
CFA4,18.5097,17.992,17.8531,17.7452,18.1132,17.8247,17.7226,17.7034,36.3065,41.8113,0.205724,0.157465,0.128515,0.0948305,0.1828,0.129732,0.0965706,0.0769064,-999,-999,-999,-999,-999
CFA4,18.3372,17.7517,17.5893,17.4404,17.9203,17.5617,17.4542,17.4332,36.3042,41.782,0.20549,0.157369,0.128239,0.0941186,0.182,0.129592,0.0957006,0.0759064,339085434638282880,18.1896,17.7473,17.5808,17.4764
CFA4,18.0375,17.478,17.306,17.1524,17.6281,17.2534,17.112,17.0842,36.3042,41.7909,0.20549,0.157369,0.128239,0.0941186,0.182,0.129592,0.0957006,0.0759064,-999,-999,-999,-999,-999
CFA4,16.8012,16.1962,16.022,15.8798,16.383,15.9865,15.8638,15.8404,36.2879,41.8033,0.205724,0.157465,0.128515,0.0948305,0.1828,0.129732,0.0965706,0.0769064,339086263567469568,16.6604,16.171,15.9886,15.8672
CFA4,17.8468,17.2734,17.1238,16.9908,17.4204,17.0711,16.949,16.9304,36.2833,41.775,0.204724,0.157369,0.128239,0.0941186,0.182,0.129592,0.0957006,0.0759064,339085370214275456,17.6772,17.2425,17.0735,16.9422
CFA4,18.1934,17.3375,17.0201,16.762,17.6259,17.0117,16.7497,16.6391,36.2829,41.7995,0.204724,0.156465,0.128239,0.0941186,0.1818,0.129592,0.0957006,0.0759064,-999,-999,-999,-999,-999
CFA4,16.8339,16.0458,15.7552,15.5645,16.3363,15.7662,15.5562,15.4824,36.2685,41.8337,0.20649,0.157465,0.129239,0.0948305,0.1828,0.130592,0.0965706,0.0769064,339086538445124864,16.7255,16.0277,15.7513,15.5589
CFA4,17.9892,17.2271,16.9739,16.7203,17.5097,16.9862,16.7374,16.6668,136.971,3.37731,0.121894,0.0930212,0.0763437,0.0559831,0.1078,0.0771549,0.0570904,0.0454039,579019247141947776,17.8941,17.2404,16.9788,16.7537
CFA4,15.6855,15.165,15.0219,14.8988,15.3364,15.0239,14.9096,14.9053,136.961,3.38637,0.121894,0.0930212,0.0763437,0.0559831,0.1078,0.0771549,0.0570904,0.0454039,-999,-999,-999,-999,-999
CFA4,18.5222,17.5445,17.1877,16.8954,17.9393,17.2085,16.9144,16.8089,136.957,3.39264,0.121894,0.0931175,0.0763437,0.0562712,0.1086,0.0771549,0.0572203,0.0454039,-999,-999,-999,-999,-999
CFA4,17.6332,16.8896,16.6578,16.4647,17.1492,16.6641,16.4703,16.4306,136.957,3.37718,0.121894,0.0930212,0.0763437,0.0559831,0.1078,0.0771549,0.0570904,0.0454039,-999,-999,-999,-999,-999
CFA4,16.8566,15.9839,15.6313,15.3613,16.3272,15.6507,15.3784,15.2925,136.93,3.46387,0.121128,0.0930212,0.0756197,0.0559831,0.1078,0.0762958,0.0570904,0.0451034,-999,-999,-999,-999,-999
CFA4,15.5578,14.9834,14.821,14.6906,15.1795,14.8131,14.6967,14.6822,136.924,3.40733,0.116128,0.088925,0.0726197,0.0532712,0.103,0.0732958,0.0542203,0.0431034,-999,-999,-999,-999,-999
CFA4,16.6257,15.9519,15.7179,15.5065,16.1874,15.7197,15.5131,15.4433,136.921,3.34766,0.116894,0.089925,0.0733437,0.0535593,0.104,0.0741549,0.0543503,0.0434039,-999,-999,-999,-999,-999
CFA4,17.7649,16.9972,16.7195,16.474,17.2678,16.7167,16.4778,16.392,136.92,3.37032,0.116894,0.0890212,0.0726197,0.0532712,0.1038,0.0732958,0.0542203,0.0431034,-999,-999,-999,-999,-999
CFA4,16.6934,15.9155,15.6366,15.3923,16.2086,15.6571,15.4143,15.3307,136.907,3.44007,0.117128,0.089925,0.0733437,0.0542712,0.104,0.0741549,0.0552203,0.0434039,579067389431130368,16.5743,15.9201,15.651,15.4204
CFA4,17.1687,16.3183,16.0266,15.8125,16.596,16.0098,15.8071,15.7433,136.892,3.37093,0.114128,0.086925,0.0713437,0.0522712,0.101,0.0721549,0.0532203,0.0421034,-999,-999,-999,-999,-999
CFA4,17.0788,16.2108,15.902,15.6957,16.5099,15.8922,15.6832,15.6196,136.888,3.36695,0.114128,0.086925,0.0713437,0.0522712,0.101,0.0721549,0.0532203,0.0421034,-999,-999,-999,-999,-999
CFA4,16.469,15.8593,15.6702,15.5357,16.0421,15.6531,15.5237,15.4988,136.887,3.3589,0.113128,0.0868287,0.0706197,0.0522712,0.1002,0.0712958,0.0532203,0.0421034,-999,-999,-999,-999,-999
CFA4,17.1595,16.5405,16.3557,16.1965,16.755,16.3658,16.2058,16.1772,136.878,3.43906,0.115894,0.088925,0.0726197,0.0532712,0.103,0.0732958,0.0542203,0.0431034,-999,-999,-999,-999,-999
CFA4,16.8129,16.2999,16.1599,16.0439,16.527,16.218,16.1004,16.1003,136.849,3.31262,0.114128,0.0878287,0.0716197,0.0522712,0.1012,0.0722958,0.0532203,0.0421034,579017773968936576,16.765,16.3653,16.2117,16.109
CFA4,17.7535,17.2526,17.1062,16.9935,17.3827,17.0773,16.9798,16.9891,136.833,3.39372,0.111894,0.0858287,0.0696197,0.0512712,0.0992,0.0702958,0.0522203,0.0411034,-999,-999,-999,-999,-999
CFA4,17.6963,17.1321,16.9356,16.7574,17.2582,16.8886,16.7223,16.6721,136.824,3.31043,0.114894,0.087925,0.0716197,0.0525593,0.102,0.0722958,0.0533503,0.0424039,-999,-999,-999,-999,-999
CFA4,16.6878,15.8988,15.5451,15.3193,16.1563,15.5439,15.3245,15.2413,21.2995,9.5937,0.306619,0.234198,0.191859,0.140678,0.2722,0.193887,0.143051,0.113709,2579106047109658240,16.5727,15.8336,15.5283,15.3227
CFA4,15.9676,15.2324,14.9878,14.7911,15.5328,14.9952,14.7938,14.7369,169.883,54.4502,0.0462981,0.03577,0.0291718,0.0214237,0.0414,0.0295775,0.0217401,0.0169015,-999,-999,-999,-999,-999
CFA4,18.0114,17.4111,17.2123,17.0639,17.6114,17.2131,17.0658,17.0323,169.849,54.5185,0.0402981,0.0306737,0.0247239,0.0184237,0.0356,0.0248592,0.0187401,0.0149015,-999,-999,-999,-999,-999
CFA4,18.8097,18.2149,18.0728,17.9026,18.3971,18.0301,17.8841,17.8825,169.819,54.4851,0.0432981,0.0336738,0.0274479,0.0201356,0.0386,0.0277183,0.0206102,0.0159015,-999,-999,-999,-999,-999
CFA4,16.1434,15.345,15.0662,14.8576,15.5815,15.021,14.8196,14.7661,169.761,54.3855,0.0412981,0.0316738,0.0264479,0.0194237,0.0366,0.0267183,0.0197401,0.015601,-999,-999,-999,-999,-999
CFA4,15.7525,15.192,15.051,14.9279,15.3925,15.0665,14.9506,14.9422,145.889,36.3287,0.0422981,0.0326738,0.0264479,0.0194237,0.0376,0.0267183,0.0197401,0.0159015,799467175279345536,15.6369,15.2029,15.0527,14.9472
CFA4,15.4785,14.9776,14.8536,14.7513,15.1379,14.8606,14.7705,14.7676,145.817,36.3265,0.0402981,0.0306737,0.0254479,0.0184237,0.0356,0.0257183,0.0187401,0.0149015,-999,-999,-999,-999,-999
CFA4,17.4909,16.6832,16.3948,16.1887,16.9544,16.3819,16.1718,16.1065,145.789,36.253,0.0422981,0.0326738,0.0264479,0.0194237,0.0376,0.0267183,0.0197401,0.0159015,-999,-999,-999,-999,-999
CFA4,17.4735,16.875,16.6635,16.533,17.0667,16.6656,16.5301,16.4968,145.778,36.3116,0.0382981,0.0295775,0.0244479,0.0174237,0.0338,0.0247183,0.0177401,0.014601,799477483200843520,17.3785,16.853,16.6628,16.5311
CFA4,15.7663,15.1836,15.0116,14.8744,15.382,15.0128,14.8879,14.8671,145.747,36.3207,0.0372981,0.0285775,0.0234479,0.0174237,0.0328,0.0237183,0.0177401,0.013601,-999,-999,-999,-999,-999
CFA4,17.1057,16.5694,16.3857,16.2787,16.8429,16.4808,16.3326,16.2945,75.9723,6.67535,0.391215,0.299545,0.245031,0.180237,0.3474,0.247465,0.183401,0.145212,3240305782610605184,17.1063,16.6387,16.4666,16.3403
CFA4,15.958,15.3688,15.1754,15.0012,15.5656,15.1772,15.0185,14.9823,75.9355,6.73143,0.391215,0.299545,0.244755,0.179525,0.3474,0.247324,0.182531,0.145212,3240309871419466240,15.828,15.3459,15.1627,15.02
CFA4,17.0832,16.4977,16.3064,16.1536,16.6441,16.2707,16.1271,16.0805,75.9341,6.57225,0.397215,0.304641,0.248755,0.182237,0.3532,0.251324,0.185401,0.147512,3240234348714564736,16.8939,16.4404,16.264,16.1281
CFA4,16.4078,15.5583,15.2324,14.9593,15.8679,15.2467,14.9816,14.8843,75.8868,6.71781,0.402215,0.307737,0.251755,0.184949,0.357,0.254324,0.188271,0.149512,3240309802700000640,16.2746,15.539,15.2247,14.9788
CFA4,16.4459,15.8548,15.6646,15.5169,16.0157,15.6315,15.4837,15.4487,75.8831,6.60799,0.395215,0.302641,0.247031,0.181237,0.3512,0.249465,0.184401,0.146512,3240281627714560640,16.2842,15.801,15.625,15.4858
CFA4,16.0224,15.303,15.0562,14.8454,15.5793,15.081,14.8804,14.8116,75.862,6.7011,0.399215,0.305641,0.249755,0.183237,0.3542,0.252324,0.186401,0.148512,3240309390383146880,15.9117,15.3027,15.0627,14.875
CFA4,17.0626,16.4269,16.2165,16.0235,16.7891,16.3607,16.1852,16.1396,75.8566,6.66072,0.390449,0.299545,0.244031,0.179237,0.3474,0.246465,0.182401,0.145212,3240309149864986880,17.0596,16.5582,16.3564,16.1931
CFA4,16.7099,15.9218,15.645,15.4313,16.1462,15.6011,15.3936,15.3173,75.8359,6.57068,0.384683,0.294449,0.241031,0.177237,0.3416,0.243465,0.180401,0.143212,3240281799513268224,16.5161,15.8543,15.5885,15.3939
CFA4,17.0317,16.3764,16.1606,15.9781,16.5829,16.1566,15.984,15.9366,75.8332,6.70807,0.397215,0.304545,0.248755,0.182237,0.3524,0.251324,0.185401,0.147512,3240309630901939200,16.8873,16.3492,16.1483,15.983
CFA4,15.942,15.2942,15.088,14.9256,15.4536,15.0357,14.8762,14.8368,75.8262,6.57632,0.384683,0.294449,0.241031,0.177237,0.3416,0.243465,0.180401,0.143212,3240281799513447040,15.7393,15.2153,15.0215,14.8775
CFA4,16.696,16.0482,15.8314,15.6336,16.2657,15.8325,15.6493,15.5955,75.8256,6.72305,0.399215,0.305641,0.249755,0.183237,0.3542,0.252324,0.186401,0.148512,3240310386815561088,16.5566,16.0336,15.8227,15.653
CFA4,16.1911,15.5257,15.2992,15.1202,15.7449,15.298,15.1211,15.0861,75.8095,6.72481,0.402215,0.308641,0.251755,0.184949,0.3572,0.254324,0.188271,0.149512,3240310352455825536,16.0356,15.4903,15.2829,15.1276
CFA4,17.2799,16.4927,16.2139,16.0023,16.787,16.2154,16.017,15.9507,162.914,8.63811,0.0923622,0.07054,0.0578958,0.0425593,0.0818,0.0584366,0.0433503,0.0345025,-999,-999,-999,-999,-999
CFA4,18.28,17.6508,17.4627,17.2955,17.8776,17.4602,17.3037,17.2727,162.868,8.60932,0.0895962,0.06854,0.0558958,0.0415593,0.0798,0.0564366,0.0423503,0.0335025,-999,-999,-999,-999,-999
CFA4,18.2351,17.5502,17.3034,17.0997,17.7787,17.2674,17.077,17.002,162.835,8.56445,0.0873622,0.0664437,0.0548958,0.0398475,0.077,0.0554366,0.0404802,0.0325025,-999,-999,-999,-999,-999
CFA4,17.8076,17.0734,16.849,16.6342,17.3405,16.8441,16.6525,16.5975,162.805,8.63254,0.0903622,0.0694437,0.0566197,0.0415593,0.08,0.0572958,0.0423503,0.0335025,-999,-999,-999,-999,-999
CFA4,16.7006,15.9859,15.737,15.5569,16.2232,15.7206,15.5388,15.4813,162.796,8.57353,0.0875962,0.0674437,0.0548958,0.0405593,0.078,0.0554366,0.0413503,0.0325025,-999,-999,-999,-999,-999
CFA4,16.9269,16.1983,15.9675,15.8,16.4679,15.9799,15.819,15.7659,162.787,8.64327,0.0903622,0.0694437,0.0568958,0.0415593,0.08,0.0574366,0.0423503,0.033803,-999,-999,-999,-999,-999
CFA4,16.6848,15.9738,15.7249,15.5438,16.2484,15.7465,15.5632,15.5143,162.766,8.65296,0.0903622,0.0694437,0.0566197,0.0415593,0.08,0.0572958,0.0423503,0.0335025,-999,-999,-999,-999,-999
CFA4,16.7292,15.9476,15.6784,15.4746,16.2469,15.6807,15.4971,15.4345,185.801,65.7994,0.0668301,0.051155,0.0421718,0.0308475,0.0596,0.0425775,0.0314802,0.025202,-999,-999,-999,-999,-999
CFA4,17.111,16.2847,16.0144,15.7932,16.7018,16.1447,15.951,15.8345,185.715,65.8361,0.0668301,0.051155,0.0421718,0.0308475,0.0596,0.0425775,0.0314802,0.025202,1680366342077901696,17.1653,16.4588,16.1726,15.966
CFA4,17.0443,16.2841,16.0415,15.8438,16.5737,16.0486,15.8825,15.8135,185.669,65.921,0.0658301,0.050155,0.0411718,0.0301356,0.0586,0.0415775,0.0306102,0.024202,1680367853906392448,16.9682,16.3242,16.0694,15.9025
CFA4,17.235,16.3121,15.9264,15.6476,16.672,15.9114,15.646,15.5223,185.615,65.8125,0.0678301,0.052155,0.0421718,0.0311356,0.0606,0.0425775,0.0316102,0.025202,1680361115101825536,17.1293,16.2972,15.9042,15.6293
CFA4,16.2978,15.7624,15.6246,15.4901,15.945,15.6109,15.5126,15.4945,185.591,65.8881,0.0678301,0.0520588,0.0421718,0.0311356,0.0598,0.0425775,0.0316102,0.025202,1680367338510316160,16.1947,15.7723,15.6169,15.5094
CFA4,16.7921,16.2233,16.0555,15.9212,16.3779,15.9984,15.8776,15.8572,185.521,65.7993,0.0715962,0.0542513,0.0448958,0.0328475,0.0634,0.0454366,0.0334802,0.0265025,1680360844519762688,16.6603,16.1803,16.0079,15.893
CFA4,16.1007,15.6044,15.4677,15.3352,15.7865,15.4661,15.3482,15.3346,196.925,35.7825,0.0372981,0.0286738,0.0234479,0.0174237,0.0336,0.0237183,0.0177401,0.0139015,-999,-999,-999,-999,-999
CFA4,17.7272,17.1407,16.9783,16.8253,17.3374,16.9615,16.8123,16.8041,196.906,35.7186,0.0335321,0.0255775,0.0207239,0.0154237,0.0298,0.0208592,0.0157401,0.012601,1522216815786643072,17.642,17.1424,16.9627,16.8185
CFA4,16.7932,16.2077,16.0421,15.9107,16.4137,16.0321,15.909,15.893,196.905,35.7683,0.0342981,0.0265775,0.0214479,0.0157119,0.0308,0.0217183,0.0158701,0.012601,-999,-999,-999,-999,-999
CFA4,16.242,15.3572,14.9929,14.7101,15.7058,15.0042,14.7257,14.6266,196.886,35.8598,0.0382981,0.0296737,0.0244479,0.0174237,0.0346,0.0247183,0.0177401,0.014601,1522220320479936384,16.1355,15.363,14.9906,14.7257
CFA4,17.2317,16.6564,16.4865,16.339,16.8392,16.4717,16.3145,16.2732,196.882,35.695,0.0295321,0.0225775,0.0187239,0.0137119,0.0268,0.0188592,0.0138701,0.0113005,1522216674051228544,17.1101,16.6469,16.465,16.3116
CFA4,18.2146,17.5575,17.3214,17.0947,17.7734,17.3135,17.0971,17.0254,196.87,35.8388,0.0352981,0.0265775,0.0217239,0.0164237,0.0308,0.0218592,0.0167401,0.0129015,-999,-999,-999,-999,-999
CFA4,17.5663,17.0421,16.9139,16.8005,17.1984,16.8937,16.7865,16.7904,196.862,35.8409,0.0352981,0.0265775,0.0217239,0.0164237,0.0308,0.0218592,0.0167401,0.0129015,-999,-999,-999,-999,-999
CFA4,17.6256,17.028,16.8357,16.6491,17.2516,16.833,16.6414,16.5742,196.85,35.8438,0.0352981,0.0266737,0.0224479,0.0164237,0.0316,0.0227183,0.0167401,0.0129015,-999,-999,-999,-999,-999
CFA4,17.7773,16.978,16.6821,16.4538,17.2459,16.6564,16.4243,16.3393,196.84,35.7135,0.0285321,0.0214813,0.0177239,0.0127119,0.025,0.0178592,0.0128701,0.010601,-999,-999,-999,-999,-999
CFA4,18.2268,17.8504,17.7618,17.7143,17.9723,17.7711,17.6868,17.944,196.833,35.8552,0.0315321,0.0244812,0.0197239,0.0144237,0.028,0.0198592,0.0147401,0.011601,-999,-999,-999,-999,-999
CFA4,16.3003,15.6981,15.5293,15.392,15.8764,15.483,15.3399,15.3277,196.811,35.7062,0.0285321,0.0214813,0.0177239,0.0127119,0.025,0.0178592,0.0128701,0.010601,-999,-999,-999,-999,-999
CFA4,17.0525,16.492,16.3467,16.2269,16.6179,16.2767,16.1648,16.1562,196.769,35.6944,0.0275321,0.0214813,0.0177239,0.0127119,0.025,0.0178592,0.0128701,0.010601,1516212485866560384,16.9017,16.439,16.2799,16.1709
CFA4,18.1804,17.421,17.1315,16.8896,17.6477,17.0775,16.8267,16.7423,196.755,35.7359,0.0285321,0.0214813,0.0177239,0.0134237,0.025,0.0178592,0.0137401,0.010601,1516213138701590016,18.0559,17.3649,17.0697,16.8282
CFA4,18.2003,17.7942,17.7429,17.6856,17.9218,17.7111,17.6448,17.6381,196.732,35.8428,0.0305321,0.0234812,0.0187239,0.0137119,0.027,0.0188592,0.0138701,0.011601,-999,-999,-999,-999,-999
CFA4,17.406,16.7173,16.5121,16.3251,17.0031,16.5432,16.3612,16.3205,58.6626,-19.1247,0.176958,0.135887,0.110792,0.0814068,0.157,0.111873,0.0828305,0.0656059,5094955433632804992,17.3371,16.7647,16.5372,16.373
CFA4,16.0211,15.4932,15.3618,15.2536,15.706,15.3837,15.2799,15.2714,58.6344,-19.1938,0.187724,0.14408,0.117515,0.0861186,0.1666,0.118732,0.0877006,0.0696059,5094954574639351424,15.9375,15.524,15.3778,15.2803
CFA4,17.1848,16.5324,16.3336,16.1382,16.8138,16.3627,16.1853,16.1255,58.622,-19.1484,0.183958,0.14108,0.114792,0.0844068,0.1636,0.115873,0.0858305,0.0683054,5094956017748360576,17.1548,16.5898,16.3699,16.1908
CFA4,17.0522,16.4081,16.1816,15.9996,16.6703,16.2096,16.0445,15.9883,58.5944,-19.1568,0.189724,0.145176,0.118515,0.0871186,0.1684,0.119732,0.0887006,0.0706059,5094955674150978944,17.011,16.4319,16.2015,16.0347
CFA4,17.9127,17.3569,17.1764,17.0211,17.5396,17.1611,17.0182,16.9879,58.5767,-19.2242,0.184958,0.14208,0.115792,0.0851186,0.1646,0.116873,0.0867006,0.0686059,5094953131530345216,17.81,17.3558,17.1651,17.0321
