survey,CFA3K-B,CFA3K-V,CFA3K-r,CFA3K-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,CFA3K-B_AV,CFA3K-V_AV,CFA3K-r_AV,CFA3K-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,SOURCEID,GAIA_CFA3K-U,GAIA_CFA3K-B,GAIA_CFA3K-V,GAIA_CFA3K-r,GAIA_CFA3K-i
CFA3K,16.278,15.6151,15.3698,15.1509,15.8693,15.3563,15.1573,15.0846,333.672,5.15026,0.394215,0.306385,0.24729,0.179316,0.351149,0.249324,0.184401,0.146512,2708247329924091008,17.2772,16.2741,15.6409,15.3597,15.1523
CFA3K,18.2114,17.4535,17.1422,17.0553,17.6865,17.1954,16.9907,16.9268,333.663,5.00645,0.363683,0.282395,0.227786,0.165085,0.323266,0.229606,0.169661,0.134911,-999,-999,-999,-999,-999,-999
CFA3K,18.019,17.0876,16.8943,16.7164,17.3725,16.9068,16.7209,16.658,333.653,5.12955,0.394215,0.306385,0.24729,0.179316,0.351149,0.249324,0.184401,0.146512,-999,-999,-999,-999,-999,-999
CFA3K,18.2294,17.135,16.7797,16.4872,17.4866,16.7818,16.4856,16.3547,333.634,5.07475,0.386449,0.300055,0.242538,0.175701,0.343521,0.244465,0.180531,0.143212,-999,-999,-999,-999,-999,-999
CFA3K,18.628,17.3711,17.1503,16.9533,17.5555,17.0802,16.9019,16.841,333.623,5.01436,0.368683,0.28656,0.230786,0.167701,0.32808,0.232606,0.172531,0.136911,-999,-999,-999,-999,-999,-999
CFA3K,17.8884,17.2355,16.9202,16.7127,17.451,16.9228,16.7066,16.6321,333.618,5.00821,0.371683,0.288725,0.232786,0.168701,0.330894,0.234606,0.173531,0.137911,-999,-999,-999,-999,-999,-999
CFA3K,16.2187,15.653,15.4724,15.338,15.8453,15.4769,15.3483,15.3078,358.628,27.3857,0.13366,0.103795,0.0835127,0.0606949,0.118716,0.0841549,0.0622203,0.0497044,-999,-999,-999,-999,-999,-999
CFA3K,17.8102,17.0406,16.911,16.7478,17.226,16.8607,16.7294,16.693,180.52,-19.0452,0.161192,0.12562,0.101017,0.0729266,0.143785,0.101873,0.0749605,0.0600049,-999,-999,-999,-999,-999,-999
CFA3K,17.5344,16.9212,16.7281,16.5639,17.0721,16.6912,16.5627,16.5196,180.505,-19.0047,0.169958,0.13195,0.106265,0.0775424,0.151413,0.107014,0.0798305,0.0633054,-999,-999,-999,-999,-999,-999
CFA3K,16.6213,16.0116,15.8715,15.7103,16.2146,15.8504,15.7275,15.6992,180.493,-18.9369,0.167192,0.129785,0.105017,0.0759266,0.148599,0.105873,0.0779605,0.0623054,-999,-999,-999,-999,-999,-999
CFA3K,16.9634,16.3687,16.2445,16.1224,16.4882,16.2124,16.1261,16.1217,180.461,-18.9994,0.168192,0.13095,0.106017,0.0765424,0.150413,0.106873,0.0788305,0.0623054,-999,-999,-999,-999,-999,-999
CFA3K,16.3253,15.8041,15.6439,15.4843,15.9736,15.6375,15.5246,15.4983,180.444,-18.9072,0.165192,0.128785,0.104017,0.0755424,0.147599,0.104873,0.0778305,0.0613054,3566899287685681024,16.9694,16.2441,15.8098,15.6385,15.5161
CFA3K,17.2453,16.3952,16.111,15.8664,16.7023,16.1178,15.8997,15.8128,180.411,-18.9236,0.163192,0.12662,0.102017,0.0739266,0.144785,0.102873,0.0759605,0.0610049,-999,-999,-999,-999,-999,-999
CFA3K,16.8642,16.2336,16.0445,15.8708,16.4471,16.0468,15.9063,15.8743,180.41,-18.9062,0.163192,0.12662,0.102017,0.0739266,0.144785,0.102873,0.0759605,0.0603054,-999,-999,-999,-999,-999,-999
CFA3K,17.3457,16.6255,16.3708,16.1141,16.9197,16.355,16.1215,16.0376,49.4147,41.4159,0.576173,0.4475,0.361307,0.261859,0.512375,0.364197,0.269232,0.213818,239371760202688128,18.2217,17.2665,16.6302,16.3378,16.117
CFA3K,16.4461,15.6124,15.3297,15.072,15.9532,15.3706,15.1153,15.0163,49.2999,41.4652,0.564407,0.43917,0.353555,0.256859,0.502748,0.356338,0.264232,0.209517,239374440262056192,17.5536,16.3827,15.6709,15.3413,15.0986
CFA3K,16.8977,16.264,16.0548,15.8616,16.4609,16.0188,15.8428,15.7837,49.2684,41.3407,0.569407,0.44317,0.356555,0.258859,0.506748,0.359338,0.266232,0.211818,239366881119643136,17.6746,16.8006,16.2565,16.0166,15.8357
CFA3K,17.521,16.8519,16.6337,16.4265,17.0495,16.6107,16.4175,16.351,49.2275,41.2964,0.567407,0.441335,0.355555,0.257859,0.505561,0.358338,0.265232,0.210818,239366327068199680,18.1803,17.3899,16.847,16.611,16.4201
CFA3K,18.0716,17.2929,16.9892,16.6529,17.5617,16.937,16.6931,16.5854,49.218,41.3774,0.567407,0.44117,0.355555,0.257859,0.504748,0.358338,0.265232,0.210818,239367946271527424,19.2273,18.0405,17.281,16.9442,16.6775
CFA3K,18.2697,17.5251,17.3261,17.166,17.8064,17.3501,17.1429,17.0775,224.94,16.6163,0.116128,0.0903,0.0727606,0.0526949,0.103275,0.0732958,0.0542203,0.0431034,-999,-999,-999,-999,-999,-999
CFA3K,18.8052,18.1621,17.9166,17.6834,18.4903,17.8983,17.6612,17.5767,224.9,16.5816,0.113128,0.088135,0.0707606,0.0516949,0.100461,0.0712958,0.0532203,0.0421034,-999,-999,-999,-999,-999,-999
CFA3K,16.7186,16.1606,16.0041,15.9319,16.3396,15.983,15.8969,15.8871,224.877,16.633,0.119894,0.0933,0.0747606,0.0546949,0.106275,0.0752958,0.0562203,0.0444039,-999,-999,-999,-999,-999,-999
CFA3K,17.246,16.4425,16.157,15.9474,16.7484,16.1674,15.9428,15.858,224.875,16.6109,0.116894,0.090465,0.0735127,0.0526949,0.104089,0.0741549,0.0542203,0.0434039,-999,-999,-999,-999,-999,-999
CFA3K,16.0802,15.3941,15.1796,15.0184,15.6535,15.2034,15.0238,14.9735,224.834,16.7297,0.13266,0.102795,0.0835127,0.0603107,0.117716,0.0841549,0.0620904,0.0494039,-999,-999,-999,-999,-999,-999
CFA3K,16.055,15.2815,15.03,14.8259,15.5589,15.0372,14.8159,14.7348,224.79,16.6515,0.117894,0.091465,0.0737606,0.0536949,0.105089,0.0742958,0.0552203,0.0441034,-999,-999,-999,-999,-999,-999
CFA3K,18.4063,17.3135,16.9166,16.6431,17.7822,17.0298,16.7519,16.6364,181.058,20.3008,0.13066,0.10163,0.0815127,0.0593107,0.115902,0.0821549,0.0610904,0.0484039,-999,-999,-999,-999,-999,-999
CFA3K,17.1833,16.1505,15.8096,15.5291,16.6018,15.9117,15.647,15.5409,181.032,20.266,0.12866,0.099795,0.0805127,0.0583107,0.114716,0.0811549,0.0600904,0.0474039,-999,-999,-999,-999,-999,-999
CFA3K,17.4513,16.4965,16.2526,16.0381,16.8605,16.3368,16.1225,16.0439,181.03,20.192,0.13366,0.103795,0.0835127,0.0606949,0.118716,0.0841549,0.0622203,0.0494039,-999,-999,-999,-999,-999,-999
CFA3K,16.4413,15.6625,15.4836,15.3451,15.9808,15.5721,15.4343,15.3974,180.994,20.2588,0.117128,0.0913,0.0735127,0.0536949,0.104275,0.0741549,0.0552203,0.0434039,-999,-999,-999,-999,-999,-999
CFA3K,17.8393,16.7805,16.4126,16.0151,17.2943,16.6194,16.2749,16.0376,180.985,20.2179,0.119128,0.092465,0.0747606,0.0546949,0.106089,0.0752958,0.0562203,0.0444039,-999,-999,-999,-999,-999,-999
